Name,CATAID,Name,DESIG_ALLSKY,RA,DEC,SEPARATION,W1M,W2M,W3M,W4M,W1COV,W2COV,W3COV,W4COV,mw1,emw1,PHOTFLAG_W1,RADIUS_W1,MAGPRO_W1,MAGPROERR_W1,REDUCED_CHI_W1,FLUX_W1,FLUXERR_W1,MAGSTDAP_W1,MAGSTDAPERR_W1,MAGSTDAPFLAG_W1,RADIUS_ISO_W1,MAGISO_W1,MAGISOERR_W1,mw2,emw2,PHOTFLAG_W2,RADIUS_W2,MAGPRO_W2,MAGPROERR_W2,REDUCED_CHI_W2,FLUX_W2,FLUXERR_W2,MAGSTDAP_W2,MAGSTDAPERR_W2,MAGSTDAPFLAG_W2,RADIUS_ISO_W2,MAGISO_W2,MAGISOERR_W2,MAGDER_W2,MAGDERERR_W2,mw3,emw3,PHOTFLAG_W3,RADIUS_W3,MAGPRO_W3,MAGPROERR_W3,REDUCED_CHI_W3,FLUX_W3,FLUXERR_W3,MAGSTDAP_W3,MAGSTDAPERR_W3,MAGSTDAPFLAG_W3,RADIUS_ISO_W3,MAGISO_W3,MAGISOERR_W3,mw4,emw4,PHOTFLAG_W4,RADIUS_W4,MAGPRO_W4,MAGPROERR_W4,REDUCED_CHI_W4,FLUX_W4,FLUXERR_W4,MAGSTDAP_W4,MAGSTDAPERR_W4,MAGSTDAPFLAG_W4,RADIUS_ISO_W4,MAGISO_W4,MAGISOERR_W4,MAGDER_W4,MAGDERERR_W4,XSCPROX,BA_ISO,PA_ISO,RFUZZY,NA,NB,CC_FLAGS,DeblendedFraction,SApFlag,NnearSAp,GApFlag,NnearGAp,radeg,dedeg,resname
611051,611051,611051,b'J121221.78+001747.0',183.0908405,0.2963374,0.3773745,22,14,8,10,21.46,13.86,7.837,11.184,18.725,0.094,3,8.25,18.984,0.075,0.9765,0.09389007,0.0065165,18.724998,0.094,1,-999,-999,-999,19.227,0.409,3,8.25,19.475,0.282,0.9936,0.059938367,0.015577755,19.227,0.409,1,-999,-999,-999,-999,-999,17.502,-999,-1,-999,17.502,-999,0.9076,-0.27058324,0.2696567,16.93,-999,32,-999,-999,-999,15.381,-999,-1,-999,15.421,-999,0.9725,-0.9001767,1.2500654,14.665,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9452904,0,0,0,0,183.0908333,0.296333333,rs0770
611094,611094,611094,b'J121246.46+002434.1',183.1937051,0.4096659,2.2505736,20,13,6,8,19.998,12.459,6.181,9.388,17.463,0.032,3,8.25,18.137,0.047,1.977,0.20493586,0.008868299,17.463,0.032,1,-999,-999,-999,18.174,0.145,3,8.25,18.767,0.164,1.006,0.115051374,0.017328842,18.174,0.145,1,-999,-999,-999,-999,-999,16.974,-999,-1,-999,16.974,-999,0.845,0.13323814,0.37186313,16.451,-999,32,-999,-999,-999,15.435,-999,-1,-999,15.474999,-999,0.8337,-0.3096468,1.1892766,14.967999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7140236,2,2,2,3,183.1936667,0.409638889,rs0774
611220,611220,611220,b'J121552.50+002402.5',183.9687378,0.4007003,0.044436574,20,15,5,6,20.554,14.655,4.428,7.276,13.621,0.013,2,42.02,14.603001,0.023,33.59,5.3106074,0.11255314,14.395,0.006,0,42.02,13.621,0.013,14.216,0.019,2,33.68,15.294,0.024,7.881,2.819754,0.061728947,14.999,0.011,0,33.68,14.216,0.019,14.164,0.029,14.854,0.066,1,-999,14.854,0.066,1.863,6.1801953,0.37787548,14.283,0.072,0,27.58,13.616,0.032,14.09,0.2,1,-999,14.13,0.2,1.117,8.206233,1.5105741,13.406,0.15,1,25.56,13.579,0.118,13.496,0.132,0.55,0.629,152.4,26,0,1,b'0000',0.9402853,0,0,1,6,183.9687083,0.400694444,rs0783
622849,622849,622849,b'J090221.34+004056.1',135.5889789,0.6822408,0.28710884,27,27,14,14,27.619,28.149,15.921,15.402,19.287,0.214,3,8.25,19.236,0.077,1.031,0.0744201,0.005269005,19.286999,0.214,0,-999,-999,-999,19.061,-999,-1,8.25,19.878,0.277,0.8836,0.041356392,0.010540606,19.061,-999,32,-999,-999,-999,-999,-999,17.66,-999,-1,-999,17.66,-999,0.8131,-0.14607891,0.23309773,17.5,-999,32,-999,-999,-999,15.683,-999,-1,-999,15.723,-999,0.826,-0.8927545,0.94612116,15.297,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.941755,0,0,0,0,135.5889583,0.682222222,rs1468
623621,623621,623621,b'J091851.04+004640.5',139.71251,0.7778487,1.2441958,23,23,11,11,23.186,23.333,10.976,10.746,18.951,0.104,3,8.25,19.64,0.114,0.9684,0.051329747,0.005404262,18.951,0.104,0,-999,-999,-999,19.6,0.389,3,8.25,19.588001,0.221,0.7439,0.054025676,0.011013405,19.6,0.389,0,-999,-999,-999,-999,-999,17.311,-999,-1,-999,17.311,-999,1.014,0.22355646,0.20978622,16.815,-999,32,-999,-999,-999,15.167,-999,-1,-999,15.207,-999,1.1,0.7342749,1.1543608,19.219,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9006,0,0,0,0,139.7125,0.777833333,rs1474
623641,623641,623641,b'J091906.26+004039.6',139.7760318,0.6775924,0.98277813,23,23,11,11,22.664,22.446,10.971,11.624,17.085,0.028,3,8.25,17.927,0.039,2.631,0.2485314,0.008867912,17.085,0.028,1,17.04,17.282,0.052,17.938,0.095,3,8.25,18.547,0.091,0.918,0.14090386,0.011831336,17.938,0.095,1,11.24,18.325,0.146,18.064,0.169,17.545,0.415,1,-999,17.545,0.415,0.9902,0.51848227,0.19817112,17.301,0.538,1,6,18.658,0.548,15.094,-999,-1,-999,15.134,-999,1.102,1.0886587,1.0837454,14.664,-999,32,12,15.962,0.454,-999,-999,-999,0.684,160.5,20.8,0,1,b'0000',0.5127692,2,2,1,7,139.776,0.677583333,rs0025
623712,623712,623712,b'J092033.29+004316.2',140.1388002,0.721054,0.45797557,23,23,12,12,22.427,22.359,11.899,11.685,17.182,0.037,3,8.25,17.941,0.039,2.454,0.24531929,0.008865203,17.182,0.037,1,16.21,17.063,0.047,17.833,0.087,3,8.25,18.527,0.09,1.004,0.14348423,0.011846754,17.833,0.087,1,13.57,17.614,0.101,17.524,0.128,17.093,0.305,1,-999,17.093,0.305,0.9554,0.78642243,0.22096856,16.68,0.339,1,6,18.126,0.364,15.564,-999,-1,-999,15.604,-999,1.02,-1.3732635,1.0555202,15.146,-999,32,-999,-999,-999,-999,-999,-999,0.809,113.5,23.9,0,1,b'0000',0.7290695,2,2,2,2,140.1387917,0.721027778,rs0038
623722,623722,623722,b'J092037.18+004922.6',140.1549299,0.8229541,0.93243897,26,26,15,15,26.151,26.663,16.36,16.046,17.281,0.027,3,8.25,17.773,0.036,2.216,0.2865735,0.00951188,17.281,0.027,0,16.76,17.203,0.04,17.828,0.076,3,8.25,18.217001,0.067,0.8913,0.19088584,0.011866769,17.828001,0.076,0,14.72,17.804,0.088,17.74,0.111,17.267,0.328,1,-999,17.267,0.328,0.8503,0.6696325,0.2023478,16.95,0.289,0,8.42,18.012,0.303,15.678,-999,-1,-999,15.717999,-999,0.9033,-0.09307018,0.9507208,15.325,-999,32,-999,-999,-999,-999,-999,-999,0.503,69.1,21.8,0,1,b'0000',0.917097,0,0,0,0,140.1549167,0.822944444,rs0040
623726,623726,623726,b'J092021.93+004925.3',140.091375,0.8236217,1.0872571,23,23,12,12,22.808,22.957,12.04,12.407,17.96,0.076,3,8.25,18.605999,0.056,1.367,0.13299836,0.006858608,17.96,0.076,1,-999,-999,-999,18.464,0.198,3,8.25,19.026001,0.13,0.8756,0.0906108,0.010865723,18.464,0.198,1,-999,-999,-999,-999,-999,17.217,-999,-1,-999,17.217001,-999,0.9596,0.27052802,0.21538319,16.717001,-999,32,-999,-999,-999,15.271,-999,-1,-999,15.311,-999,0.9936,0.7040634,1.0306401,14.772,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.80167854,2,2,2,1,140.091375,0.823611111,rs0034
623934,623934,623934,b'J092352.36+004857.2',140.9680315,0.8157236,0.6722984,27,27,16,16,28.21,28.33,17.385,17.578,18.899,0.117,3,8.25,19.404,0.089,0.9862,0.06379308,0.005232047,18.899,0.117,1,-999,-999,-999,19.694,0.325,3,8.25,20.295,0.388,0.7845,0.028165083,0.010055094,19.694,0.325,1,-999,-999,-999,-999,-999,17.949,-999,-1,-999,17.949,-999,1.114,-0.023572922,0.17867903,17.663,-999,32,-999,-999,-999,15.272,-999,-1,-999,15.312,-999,0.9779,0.9918043,0.88590723,14.882999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.67468524,2,1,2,1,140.968,0.815722222,rs1479
748186,748186,748186,b'-999               ',175.551437,0.334341,1.214201,25,25,13,13,25.671,25.471,13.537,13.74,13.747,0.006,3,8.25,13.7300005,0.021,31.82,11.865808,0.23206455,13.747001,0.006,1,-999,-999,-999,13.968,0.006,3,8.25,13.984,0.02,14.17,9.417573,0.17134637,13.967999,0.006,1,-999,-999,-999,-999,-999,11.353,0.014,1,-999,11.353,0.014,17.3,155.34428,1.9592886,11.422,0.006,0,-999,-999,-999,9.453,0.019,1,-999,9.493,0.019,4.213,587.55585,10.474185,9.465,0.007,1,-999,-999,-999,-999,-999,1.37,-999,-999,-999,0,1,b'0000',0.48067638,2,1,2,4,175.5514167,0.334333333,rs0547
