name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag
rs1276,0.1276,0.0044770287,0.014904167,0.04626563,0.18658216,13.1636,20.778475,13.181003,13.007873,9.931958,7.690916,rs1276,   0,13.2291
rs1277,0.2305,0.036676884,0.054221455,0.2528462,1.5666993,14.45,21.002256,14.600815,14.568829,12.128651,11.3648815,rs1277,   0,14.8458
rs1406,0.4257,0.032290805,0.041939925,0.087119095,1.4288541,14.4992,22.017279,14.143112,13.924004,11.568415,11.921349,rs1406,   1,0.0
rs1278,0.1682,0.0041404534,0.014157971,0.0637032,0.21116097,13.348,20.855124,12.984849,12.9494095,9.503675,8.222439,rs1278,   0,12.984
rs1279,0.041,0.00324337,0.010312204,0.1405972,3.9243023,12.9436,20.067923,12.670826,12.722473,12.013501,10.44334,rs1279,   0,12.8333
rs1407,0.0,0.030229636,0.026517155,1.4496217,1.9129677,0.0,21.54601,14.742159,14.99837,14.260409,11.296858,rs1407,   0,14.5474
rs1408,0.2025,0.026542109,0.0778075,0.036140032,9.869568,13.4648,21.72987,14.0253525,13.761882,11.398912,8.7484665,rs1408,   0,14.5253
rs1409,0.4672,0.0015651966,0.006490178,0.013113805,0.039193116,11.8221,20.86814,12.0006695,11.868252,9.483411,8.289002,rs1409,   0,12.2376
rs1282,0.1537,0.003211511,0.009399604,0.021037739,0.084862806,12.1345,20.504627,11.703157,11.617766,10.547541,8.574783,rs1282,   0,12.3983
rs1283,0.0,0.045530375,0.125527,0.63517374,7.321142,0.0,22.476189,13.511966,13.184876,10.490301,3.8303761,rs1283,   0,14.7852
rs1284,0.0,0.014111624,0.052958556,0.077730305,4.898739,0.0,21.132679,14.664976,14.6293955,12.062198,9.78824,rs1284,   0,14.9619
rs1286,0.1467,0.0066993874,0.010978714,0.07976944,0.369103,13.6979,20.997211,13.317279,13.349933,9.906951,7.832378,rs1286,   0,13.5717
rs1287,0.089,0.0033441866,0.01151975,1.915788,0.0,12.9931,19.488008,12.69116,12.546413,13.123504,0.0,rs1287,   0,12.9531
rs1288,0.0991,0.004471244,0.008342587,0.111945525,0.0,12.6634,20.536142,12.187973,12.357768,12.717992,0.0,rs1288,   0,12.8486
rs1289,0.0,0.17951663,0.041528314,0.06492113,8.209171,0.0,21.790846,13.53452,14.060199,11.425439,9.665966,rs1289,   0,15.0208
rs1290,0.6791,0.040424075,0.09495598,0.19159961,4.8370967,14.4661,21.949661,14.148226,14.168334,11.657448,9.397064,rs1290,   0,13.4438
rs1291,0.2209,0.0060910457,0.010719636,0.012705495,0.028747436,13.8334,19.886238,13.186996,13.067219,9.715435,7.286481,rs1291,   0,13.6778
rs1293,0.0666,0.0015039196,0.0056386744,0.004923678,0.032647233,11.9235,20.976597,11.723916,11.527081,8.004042,6.1199327,rs1293,   0,12.1996
rs1294,0.1312,0.0014762488,0.0027212931,0.0019110714,0.00786722,11.9361,20.736868,11.707131,11.574705,8.027908,6.1066113,rs1294,   0,12.1194
rs1297,0.2359,0.00657504,0.01092735,0.0156248,0.043889973,13.7091,20.416874,13.086969,13.102815,10.436578,8.747429,rs1297,   0,13.659
rs1298,0.0,0.04620791,0.080507785,0.56128424,2.467115,0.0,21.906137,14.487819,14.62938,11.592993,9.666418,rs1298,   0,14.8603
rs1299,0.0,0.079047106,0.113337524,0.13267964,0.68229616,0.0,22.471249,14.510452,14.411496,11.889484,12.180189,rs1299,   0,15.0895
rs1300,0.0914,0.001036295,0.0024673056,0.019465452,9.360764,11.2917,20.088566,11.061306,11.065175,10.008275,9.389781,rs1300,   0,11.238
rs1301,0.2492,0.002081284,0.01721034,0.008086562,0.044220205,12.3369,20.948948,12.549147,12.316724,9.362683,7.7310176,rs1301,   0,12.8253
rs1302,0.1064,0.028400093,0.22728036,0.286465,6.8599224,14.3492,21.660534,14.4211035,14.077153,11.809613,9.835917,rs1302,   0,14.9829
rs1303,0.0,0.0658388,0.035965323,0.8414497,0.0,0.0,22.956095,14.181413,14.382525,14.793701,0.0,rs1303,   0,14.9612
rs1305,0.0,0.017743593,0.120280035,0.1030348,0.31219098,0.0,21.010397,15.887514,14.329378,11.549422,8.514511,rs1305,   0,15.8088
rs1307,0.2031,0.0036859356,0.01550246,0.044214178,0.1360487,13.0664,21.374853,12.845007,12.660653,9.232275,6.7852902,rs1307,   0,13.223
rs1308,0.322,0.0025859377,0.008088222,0.024382042,0.059106495,11.2667,21.779358,11.475248,11.3821335,8.6951065,6.520061,rs1308,   0,11.7632
rs1309,0.1614,0.0005372049,0.0012597756,0.0019382106,0.0043469216,10.5002,20.952469,10.170819,10.04058,6.5417886,4.853038,rs1309,   0,10.6341
rs1310,0.0,0.024974257,0.035530362,0.14086474,2.6460953,0.0,21.505955,14.791571,14.8756895,12.089762,9.028925,rs1310,   0,14.9762
rs1311,0.3824,0.003498127,0.020480597,0.055972166,0.24774085,12.7364,21.975613,12.116978,11.988668,8.607667,6.3573136,rs1311,   0,12.61
rs0079,0.0,0.27490032,0.11076373,1.4134452,3.494499,0.0,23.581066,13.732401,13.994484,12.3547735,9.09275,rs0079,   0,15.0841
rs0878,0.0,0.08106013,1.063234,2.3891306,2.1978447,0.0,22.748793,14.9422655,14.096109,13.762242,11.0847435,rs0878,   1,0.0
rf0001,0.0,0.01451061,0.03803563,2.3104763,0.0,0.0,21.65988,14.854494,13.756627,12.321664,0.0,rf0001,   0,15.3772
rf0514,0.3581,0.002777859,0.046861645,0.067912385,0.0,12.1468,20.365284,11.429695,10.958678,10.890644,0.0,rf0514,   0,11.7268
rf0515,0.2073,0.0044197147,0.004684931,0.0063141906,0.018952232,12.4889,20.277256,12.197274,12.30061,8.868,7.338699,rf0515,   0,12.5564
rf0002,0.4377,0.0035095047,0.01793115,0.048545353,0.12690076,12.718,20.230417,13.344552,13.164304,10.719982,8.556105,rf0002,   0,13.4608
rf0003,0.0903,0.013752857,0.03147784,0.044700634,2.154689,14.3534,20.21286,14.247077,14.099689,10.659561,9.707122,rf0003,   0,14.495
rf0005,0.0584,0.0005519394,0.0012914492,0.028829576,0.22405532,10.5439,19.514984,10.448347,10.543605,9.701295,8.77531,rf0005,   1,0.0
rf0519,0.0,0.024797877,0.11565744,1.8542733,1e+33,0.0,23.6049,15.686744,15.137456,13.540435,10.230799,rf0519,   0,0.0
rf0006,0.2366,0.013670392,0.039703917,1.5021408,0.0,14.0946,21.93098,14.02398,13.040815,12.205863,0.0,rf0006,   0,14.6095
rf0007,0.2624,0.0020004194,0.011335664,0.01303643,0.061881367,12.2279,21.47477,12.229757,11.964071,9.083572,6.6645722,rf0007,   1,0.0
rf0008,0.1377,0.0005766122,0.0014977314,0.0027718656,0.012066577,11.1372,20.65934,11.058852,11.040341,7.85848,6.684384,rf0008,   0,0.0
rf0009,0.9187,0.011024093,0.019033821,2.4407213,0.0592898,13.8735,21.150696,14.153,14.418372,12.263218,8.259027,rf0009,   1,0.0
rf0010,0.246,0.011343476,0.024680616,0.09739371,0.0,14.2431,21.538788,14.322508,14.218662,11.926675,0.0,rf0010,   1,0.0
rf0011,0.4986,0.0043035108,0.009018053,0.0137274815,0.032366153,12.3599,21.716917,12.382374,12.314958,9.142312,6.773489,rf0011,   1,0.0
rf0520,0.0,0.032457583,0.116197824,1.0626938,1.3275529,0.0,21.790342,15.581292,15.581946,13.628239,11.328537,rf0520,   0,15.7095
rf0013,0.096,0.0014214095,0.0042498163,0.015224422,0.023343857,12.0828,19.713142,11.972886,11.913552,9.097586,6.6651764,rf0013,   0,12.1266
rf0524,0.0,0.05889302,0.06384271,2.3310194,0.0,0.0,22.651047,15.635839,15.584714,12.261069,0.0,rf0524,   0,15.8826
rf0017,0.0,0.017740333,0.03790138,1.1238886,0.59470904,0.0,21.167187,14.530755,14.134212,13.134012,11.699515,rf0017,   0,14.5679
rf0021,0.018,0.0007685413,0.0016760639,0.05436894,0.0,11.6707,18.874409,11.592168,11.672784,10.756556,0.0,rf0021,   0,11.6908
rf0022,0.1552,0.021397678,0.028985966,0.15581717,1.590548,14.2177,20.729189,13.916471,13.93473,12.868082,10.206932,rf0022,   0,14.1611
rf0023,0.0,0.018126955,0.07474122,1.8020458,1.3291233,0.0,22.15703,14.886611,15.573,12.223202,10.342165,rf0023,   0,0.0
rf0527,0.0,0.024485556,0.08168044,1.3910439,2.0711973,0.0,21.58242,15.668418,15.838064,13.411415,10.970068,rf0527,   0,15.9505
rf0528,0.0,0.028812481,0.14929934,1.9029504,0.0,0.0,21.755714,15.636283,15.250578,12.446366,0.0,rf0528,   0,15.6006
rf0530,0.2895,0.006416161,0.012617495,0.021097938,0.02494258,13.8659,20.214577,13.778331,13.57798,10.673301,7.348768,rf0530,   0,13.9249
rf0024,0.3124,0.002687583,0.006642991,0.013772898,0.06455461,12.9063,21.36793,12.960988,12.894317,9.57698,7.3134193,rf0024,   0,13.3483
rf0025,0.201,0.004829642,0.016236927,0.025775649,4.259209,13.5001,22.75338,12.781705,12.22662,10.072751,7.3613396,rf0025,   0,13.2444
rf0531,0.0,0.117032774,1.7215227,1.7925619,0.020646635,0.0,23.13946,17.285135,16.956715,13.166579,5.450406,rf0531,   0,17.3748
rf0026,0.0,0.018175384,0.020098187,0.12611537,0.17520759,0.0,20.58002,14.47905,14.493719,12.045055,8.737529,rf0026,   0,14.8872
rf0027,0.0,0.03331821,0.09427826,2.07419,0.0,0.0,22.487581,15.597968,15.509692,12.561564,0.0,rf0027,   0,15.8792
rf0532,0.0,0.029789677,0.11471503,1.4912766,0.0,0.0,22.792065,15.377867,15.653541,12.656301,0.0,rf0532,   0,16.0299
rf0533,0.3159,0.0056400993,0.005553899,0.0133908335,0.03637576,12.7314,21.457554,11.964616,12.354698,9.650703,8.3456745,rf0533,   0,12.8061
rf0028,0.1336,0.056888215,0.1086601,1.8069729,2.7284105,14.1089,21.459747,14.438571,14.576135,12.257541,9.270376,rf0028,   0,14.7685
rf0029,0.0948,0.0060332953,0.037075322,0.037339866,4.4450936,13.6131,21.449594,13.2570715,12.945241,10.181415,7.9530835,rf0029,   0,13.7504
rf0030,0.2086,0.00490259,0.016012568,0.022275852,0.13399069,12.6878,20.393688,12.999104,12.833202,9.869427,7.4204397,rf0030,   0,13.0786
rf0031,0.0463,0.0018272629,0.0010170825,0.001268485,0.0017218866,11.1989,19.817564,10.810217,10.645897,6.874374,4.081219,rf0031,   1,0.0
rf0032,0.2082,0.011202996,0.031281248,0.06694669,0.28514096,13.7433,22.879793,13.614189,13.535156,11.141692,7.0671086,rf0032,   0,13.811
rf0535,0.0,0.021768142,0.046849277,0.07297955,0.068436496,0.0,23.618942,14.812585,15.1811905,10.824862,7.280219,rf0535,   0,14.9059
rf0033,0.0,0.021758473,0.030864622,1.1725757,1.8973931,0.0,22.337389,14.335462,14.588209,12.172448,9.137961,rf0033,   0,15.1993
rf0536,0.2992,0.005987654,0.013530004,0.018490912,0.025347998,13.7733,21.311445,13.067515,13.06387,10.171917,6.95217,rf0536,   0,13.2321
rf0540,0.0224,0.00029277962,0.0006766665,0.0011287703,0.0015305742,9.2549,19.891525,9.001867,8.932234,5.7289586,3.5285127,rf0540,   0,9.371
rf0541,0.0,0.05334542,0.037970576,1.3269438,0.0,0.0,20.922028,14.324644,14.84099,13.515293,0.0,rf0541,   0,14.4426
rf0542,0.0125,0.0006799858,0.0019535765,0.016426887,0.089875914,10.1491,19.701593,9.708202,9.670407,9.062165,7.4733596,rf0542,   0,10.0907
rf0037,0.2275,0.0004262318,0.0017156833,0.0029624384,0.008396953,10.1401,21.578297,9.911898,9.830801,6.5949144,4.8270965,rf0037,   1,0.0
rf0543,0.0,0.055240422,0.20129225,1.6681454,2.1962574,0.0,22.425394,15.443853,15.520491,13.094939,10.849644,rf0543,   0,16.1843
rf0040,0.3268,0.002870124,0.0055983304,0.021557704,0.14525506,12.617,20.978182,12.890641,12.877399,9.529231,7.2313194,rf0040,   0,13.1283
rf0042,0.0,0.010398358,0.038442165,0.43654802,0.0,0.0,22.888004,14.123645,14.041026,11.154625,0.0,rf0042,   0,14.8766
rf0043,0.0835,0.00055756513,0.0015215258,0.0034511306,0.008068361,11.0751,21.04291,10.854144,10.715278,7.2890964,5.4726233,rf0043,   0,11.1861
rf0044,0.2322,0.015216076,0.016558131,0.118487835,0.0,13.7397,20.299112,13.337331,13.454412,10.911291,0.0,rf0044,   0,13.5018
rf0045,0.0,0.034523867,0.069814324,0.5686273,0.0,0.0,21.064037,14.75158,14.49485,14.060582,0.0,rf0045,   0,15.4286
rf0048,0.5558,0.011997242,0.017465279,0.060439005,9.638248,13.1693,21.977913,13.480166,13.500351,11.528273,8.015617,rf0048,   0,13.4069
rf0049,0.1823,0.006260035,0.020214744,0.10189259,1.3804555,14.4589,21.528267,14.422154,14.253017,11.195483,9.560524,rf0049,   0,14.4716
rf0050,0.0615,0.0010027104,0.0035287873,0.008467804,0.022034861,12.0829,21.477402,11.637426,11.501839,8.562238,6.6881046,rf0050,   0,11.5551
rf0051,0.0,0.021995584,0.07119542,1.5623696,2.1718478,0.0,21.940577,15.506751,15.5152645,12.680645,10.116078,rf0051,   0,15.6995
rf0052,0.343,0.006849471,0.020802995,1.2690592,2.3882787,14.4001,21.646614,14.09132,13.946462,12.155337,9.446721,rf0052,   0,14.5053
rf0053,0.0,0.0061223074,0.019814054,0.059372026,0.08487544,0.0,21.201677,14.264483,14.18539,11.179109,8.21638,rf0053,   0,14.2642
rf0054,0.0211,0.0014103871,0.0027430432,0.057629384,0.0,11.1396,19.292677,10.888503,10.996221,10.776705,0.0,rf0054,   0,11.1361
rf0055,0.0782,0.0006477169,0.0017133619,0.0111882,0.018732019,10.3776,19.860285,10.171026,10.181302,7.416394,5.888178,rf0055,   0,10.4501
rf0547,0.0,0.30940548,0.14881282,2.271733,2.4851518,0.0,21.819756,16.833956,16.701525,13.16697,10.561501,rf0547,   0,16.7491
rf0548,0.1041,0.000485005,0.0009157356,0.0014113241,0.001811658,10.1107,20.180815,9.806054,9.787837,5.922113,4.202708,rf0548,   0,10.0391
rf0057,0.0681,0.001620441,0.004503965,0.013395004,0.042379253,11.8793,21.22519,11.545165,11.528022,8.423516,6.5324044,rf0057,   0,12.0175
rf0058,0.0,0.011271915,0.028696563,0.15793654,0.0,0.0,23.16757,14.100749,13.893087,11.73078,0.0,rf0058,   0,14.1801
rf0059,0.0,0.014765212,0.060296506,0.9405456,0.0,0.0,22.756756,14.953821,14.92726,12.487033,0.0,rf0059,   0,14.5278
rf0550,0.5531,0.008101322,0.013348092,1.181499,0.06343011,12.7052,23.138544,12.5959015,12.433942,7.1383724,7.91934,rf0550,   0,12.6078
rf0062,0.0593,0.00041835164,0.0013613179,0.006127718,0.028941004,10.2731,21.189394,9.852704,9.752418,3.6938407,3.5919116,rf0062,   1,0.0
rf0063,0.0237,0.0006525806,0.0019511818,0.005677842,0.009955491,11.4602,20.305826,11.071622,11.028425,7.05878,5.1488047,rf0063,   0,11.4877
rf0553,0.0,0.0740372,0.15507111,2.0602818,0.0,0.0,22.870953,15.381855,15.288188,12.178186,0.0,rf0553,   0,16.5841
rf0064,0.0,0.020074354,0.09322149,1.7891129,2.7642524,0.0,22.691038,15.216587,14.642342,12.252137,9.104234,rf0064,   0,15.9935
rf0065,0.3013,0.0074344417,0.05010306,1.7507641,1.9348603,13.7803,21.685316,13.217947,12.499672,11.216081,9.388396,rf0065,   0,13.7014
rf0066,0.3971,0.01722975,0.033999912,0.21679363,0.23344333,14.3041,21.288984,13.923245,13.875189,10.985355,7.5299945,rf0066,   0,14.2937
rf0067,0.0,0.039528675,1.5314773,2.3147802,4.3536882,0.0,23.644484,15.753333,16.583015,12.502187,8.76849,rf0067,   0,16.5827
rf0071,0.0847,0.0005832699,0.0018417884,0.003266365,0.004561669,10.9454,20.634216,10.752018,10.652239,7.0837116,5.3118086,rf0071,   0,11.1012
rf0072,0.0,0.010429415,0.048615523,0.08309761,0.054075774,0.0,22.350483,14.413718,14.064738,11.28565,7.919411,rf0072,   0,14.8177
rf0073,0.1,0.0032706598,0.0052090706,0.010398874,0.038899954,13.8342,19.902506,13.021721,12.182287,8.478825,5.560056,rf0073,   0,13.7511
rf0074,0.2081,0.0028018078,0.0039673997,0.010452484,0.043157082,12.2333,22.196896,12.077381,12.092256,8.687582,6.9905467,rf0074,   0,0.0
rf0075,0.0,0.0144120045,0.03629396,0.13498917,4.069002,0.0,22.993202,13.548875,13.624198,10.5842085,6.499968,rf0075,   0,13.5233
rf0077,0.1434,0.006438557,0.017929684,0.03325456,3.4446933,14.1879,21.691898,13.912991,13.553859,10.954748,8.246633,rf0077,   0,14.6749
rf0078,0.4523,0.0036098722,0.014212667,1.2351772,0.0,13.5577,19.807386,13.694557,13.528926,12.565529,0.0,rf0078,   1,0.0
rf0080,0.0705,0.0010109998,0.0036129223,0.04248219,2.1718173,11.3206,20.44798,11.283559,11.21996,10.35634,7.596793,rf0080,   1,0.0
rf0081,0.1992,0.01336597,0.120856,0.15632917,1.0538291,13.7576,22.186275,12.863628,13.151226,12.887447,7.8695536,rf0081,   0,13.4886
rf0083,0.0,0.018738415,0.034315415,2.2413464,1e+33,0.0,21.836775,15.12276,15.231506,12.551093,11.219946,rf0083,   0,15.3144
rf0084,0.4662,0.004643214,0.03093374,0.03675684,0.26229045,12.9644,21.848526,12.53384,11.817942,9.486604,7.0029154,rf0084,   0,12.9742
rf0085,0.429,0.009701695,0.018485771,0.07409468,1e+33,14.0954,22.232416,13.216108,13.256559,10.705424,11.830266,rf0085,   0,14.254
rf0561,0.0,0.039097987,0.10894718,2.3226726,0.0,0.0,21.538134,16.390974,15.897646,12.346592,0.0,rf0561,   0,16.536
rf0562,0.0,0.18527511,0.13801551,1.9858475,0.0076979278,0.0,22.705841,15.248466,16.180588,12.787218,5.4000454,rf0562,   0,16.1765
rf0087,0.0808,0.0012918407,0.00458921,0.14989178,0.0,11.9706,19.538288,12.148633,12.22301,11.8034315,0.0,rf0087,   0,12.3082
rf0088,0.3829,0.007863002,0.022498334,0.27126673,3.1730058,13.7062,22.437485,14.050137,14.063788,13.226443,8.651966,rf0088,   0,14.9047
rf0091,0.0,0.022810984,0.052161377,1.5290338,0.2811922,0.0,22.010248,15.011943,15.329121,12.169371,7.2117944,rf0091,   0,14.2908
rf0092,0.166,0.0012610335,0.003229487,0.0087301135,0.015786195,11.9354,20.940014,11.841788,11.743063,8.684859,6.4918027,rf0092,   0,12.062
rf0093,0.0273,0.00035023518,0.0007827345,0.009796395,0.048346493,10.5157,18.807125,10.338515,10.349366,9.066942,7.1804867,rf0093,   1,0.0
rf0094,0.1674,0.0012976183,0.004451981,0.090863414,157.1736,10.4532,21.398148,9.869073,9.75235,6.6662054,2.6602192,rf0094,   0,10.4057
rf0097,0.051,0.00050123554,0.0011001973,0.0333576,0.35526836,9.8271,20.010284,9.747281,9.810874,9.307029,6.7445793,rf0097,   0,10.0389
rf0098,0.1047,0.0008021128,0.0018218141,0.005264227,0.019257031,11.9621,21.175545,11.593024,11.547442,8.26553,6.2775736,rf0098,   0,11.9824
rf0099,0.3854,0.019665793,0.018598614,0.07365631,0.63317025,14.3194,22.121517,13.693304,14.034926,12.090541,10.689303,rf0099,   0,13.6137
rf0103,0.0,0.010601777,0.020163018,0.07682737,3.1323514,0.0,22.37814,13.18007,12.722744,11.407893,7.931504,rf0103,   0,14.4566
rf0104,0.0,0.009688432,0.035545193,0.9097333,21.641895,0.0,22.131884,14.736319,14.984794,12.786959,-10.5622835,rf0104,   0,15.0496
rf0105,0.0,0.19998364,0.2020801,1.5603877,0.0,0.0,21.05872,15.164069,15.084837,13.228792,0.0,rf0105,   0,15.9827
rf0107,0.0,0.010196188,0.022093538,1.3085126,2.2608914,0.0,20.83422,14.452722,14.126193,12.518725,10.345421,rf0107,   0,14.3458
rf0108,0.0,0.013331111,0.035245564,1.3803859,2.9041226,0.0,21.78962,14.943646,14.322402,12.628518,8.740759,rf0108,   0,14.7664
rf0109,0.1817,0.004921391,0.010191417,0.022743618,0.0814076,13.5297,21.05476,12.723691,13.008893,9.366984,6.709327,rf0109,   0,13.2642
rf0111,0.4007,0.007432856,0.014742168,0.057658892,11.089728,14.0651,21.695724,13.601843,13.579007,11.263379,8.680593,rf0111,   0,13.8427
rf0113,0.1476,0.0022548088,0.0076813265,0.085311875,0.119198956,10.5673,22.435482,10.117092,10.324269,8.195648,7.1032205,rf0113,   0,10.7214
rf0570,0.0,0.022778194,0.057215825,1.4607626,5.8497586,0.0,22.248074,15.473063,15.721855,13.352773,6.6101456,rf0570,   0,15.6067
rf0114,0.028,0.0008720445,0.0016862409,0.026717333,0.11450997,10.2409,19.578636,10.031594,10.098404,9.730356,7.3285966,rf0114,   0,10.2445
rf0115,0.063,0.00701898,0.014192541,0.11027767,13.565003,13.1506,21.086254,13.047643,13.106435,11.187906,9.119066,rf0115,   0,13.0734
rf0116,0.3431,0.004195855,0.011252943,0.97620225,1e+33,13.1281,20.548143,13.16883,13.296984,11.422214,11.448406,rf0116,   0,12.838
rf0574,0.0,0.056566898,0.12433685,2.0550466,1.247324,0.0,21.756899,16.525188,16.235664,13.031154,11.9288225,rf0574,   0,16.8897
rf0117,0.1009,0.010310752,0.04093641,0.13898978,2.3537245,14.3937,21.742405,14.171125,13.956306,12.682594,8.618358,rf0117,   0,14.5565
rf0118,0.0,0.022227582,0.0776499,2.2217607,0.0,0.0,22.46672,15.292128,15.201765,12.338451,0.0,rf0118,   0,14.7038
rf0119,0.0,0.023594381,0.06403128,2.1867063,2.419701,0.0,22.647188,15.232732,14.773908,12.093115,9.3356085,rf0119,   0,14.625
rf0120,0.0,0.08019425,0.49450034,1.6678513,0.025895817,0.0,22.469837,15.491824,14.928822,14.060015,5.071621,rf0120,   0,16.1272
rf0122,0.0,0.034479164,0.13657615,2.0029862,1e+33,0.0,22.211632,14.877536,14.269646,12.306464,12.617384,rf0122,   0,15.5628
rf0123,0.0,0.018604651,0.030239832,1.0640994,4.2982407,0.0,22.536171,15.214934,15.067943,13.857382,8.89432,rf0123,   0,15.4011
rf0124,0.1319,0.0006215016,0.0022822283,0.0015288369,0.0010987434,10.9516,20.021784,10.661447,10.479647,7.1609344,3.966573,rf0124,   0,10.9546
rf0125,0.0831,0.0010495615,0.0019407071,0.00566478,0.024738861,11.4264,21.056387,11.219349,11.246676,8.440007,6.671373,rf0125,   0,11.6639
rf0126,0.2472,0.0039486126,0.0047357883,0.0070218886,0.021894347,12.281,21.449854,12.025285,12.139852,9.157699,6.7330923,rf0126,   0,12.5178
rf0127,0.0816,0.0014340843,0.0037317765,0.013040143,0.12381774,12.7234,19.73485,12.616318,12.454901,9.836016,8.772228,rf0127,   0,12.7823
rf0128,0.1889,0.0056708907,0.012003982,0.05140581,0.04872816,13.7758,22.03762,13.268093,13.20751,10.832768,7.4540997,rf0128,   0,13.4635
rf0129,0.1267,0.0023408236,0.005915157,0.01570756,0.10765413,12.6128,20.494024,12.250109,12.221438,9.366091,8.366366,rf0129,   0,12.8004
rf0130,0.0193,0.0003725471,0.0010074404,0.020316292,0.041408546,10.6856,18.250076,10.510741,10.488944,9.6577425,7.6867027,rf0130,   0,10.6024
rf0131,0.3325,0.011583937,0.028932853,1.6996672,0.0,14.1045,21.424591,14.12726,14.33653,12.032571,0.0,rf0131,   0,14.0565
rf0132,0.0404,0.0006954422,0.0019463317,0.008903622,0.029113619,11.5116,19.350746,11.290765,11.195583,8.505755,6.2587347,rf0132,   0,11.6312
rf0133,0.209,0.00066510896,0.002212126,0.011204928,0.059289232,11.4689,20.329254,10.975889,10.8624325,8.737301,6.9003515,rf0133,   0,11.12
rf0134,1.6734,0.0025982568,0.00642758,0.033145044,0.09412097,12.2999,22.081308,12.38894,12.31299,9.3664665,7.724369,rf0134,   1,0.0
rf0135,0.3538,0.008605672,0.029059373,1.192535,0.0,14.343,21.467342,14.263473,13.9144125,12.629218,0.0,rf0135,   0,14.4679
rf0138,0.0594,0.00044498753,0.00096831337,0.011363682,0.009179389,9.9237,19.64165,9.597474,9.623892,8.072999,5.618483,rf0138,   1,0.0
rf0139,0.1317,0.00037930973,0.0007956647,0.023418121,0.081133425,10.3891,18.77752,10.242482,10.270126,9.496691,8.483784,rf0139,   1,0.0
rf0140,0.1003,0.0003496204,0.0012371987,0.015823934,0.028023345,9.5288,19.187742,9.401109,9.377452,8.802802,6.8120904,rf0140,   1,0.0
rf0142,0.8569,0.05946495,0.12122945,1.2427887,0.0,14.4173,22.957146,14.321496,14.361372,11.239857,0.0,rf0142,   1,0.0
