name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag,kmag_flag,sb_flag,wise_good
rs1303,0.0,0.0658388,0.035965323,0.8414497,0.0,0.0,22.956095,14.181413,14.382525,14.793701,0.0,rs1303,   0,14.9612,False,True,False
rs1304,0.0,0.18975204,2.4921205,0.90882957,5.6257925,0.0,22.43579,13.49288,12.399601,12.810866,5.8420477,rs1304,   0,14.9791,False,True,False
rs1305,0.0,0.017743593,0.120280035,0.1030348,0.31219098,0.0,21.010397,15.887514,14.329378,11.549422,8.514511,rs1305,   0,15.8088,False,True,True
rs1306,0.0,0.8536286,3.9214966,0.0,3.4158945,0.0,22.696115,12.187194,15.502061,0.0,10.208006,rs1306,   0,16.7452,False,True,False
rs1307,0.2031,0.0036859356,0.01550246,0.044214178,0.1360487,13.0664,21.374853,12.845007,12.660653,9.232275,6.7852902,rs1307,   0,13.223,True,True,True
rs1308,0.322,0.0025859377,0.008088222,0.024382042,0.059106495,11.2667,21.779358,11.475248,11.3821335,8.6951065,6.520061,rs1308,   0,11.7632,True,True,True
rs1309,0.1614,0.0005372049,0.0012597756,0.0019382106,0.0043469216,10.5002,20.952469,10.170819,10.04058,6.5417886,4.853038,rs1309,   0,10.6341,True,True,True
rs1310,0.0,0.024974257,0.035530362,0.14086474,2.6460953,0.0,21.505955,14.791571,14.8756895,12.089762,9.028925,rs1310,   0,14.9762,False,True,False
rs1311,0.3824,0.003498127,0.020480597,0.055972166,0.24774085,12.7364,21.975613,12.116978,11.988668,8.607667,6.3573136,rs1311,   0,12.61,True,True,True
rs1312,0.0,0.58566624,8.523357,0.0,1e+33,0.0,22.829952,15.581723,18.258017,0.0,13.223599,rs1312,   0,16.3944,False,True,False
rs0079,0.0,0.27490032,0.11076373,1.4134452,3.494499,0.0,23.581066,13.732401,13.994484,12.3547735,9.09275,rs0079,   0,15.0841,False,False,False
rs0245,0.0,0.91246945,1.6014237,0.0,0.0,0.0,22.696161,17.031107,18.207424,0.0,0.0,rs0245,   0,17.0166,False,True,False
rs0287,0.0,0.30385914,3.789073,2.7702968,2.1661777,0.0,21.931355,16.508055,17.622244,13.137423,11.340427,rs0287,   0,16.7437,False,True,False
rs0294,0.0,0.081464104,1.4808104,0.0,0.0,0.0,24.224566,14.7487335,17.011972,0.0,0.0,rs0294,   1,0.0,False,False,False
rs0878,0.0,0.08106013,1.063234,2.3891306,2.1978447,0.0,22.748793,14.9422655,14.096109,13.762242,11.0847435,rs0878,   1,0.0,False,True,True
rs0902,0.0,1.4801012,45.546192,0.0,0.0,0.0,22.917622,16.451944,16.558706,0.0,0.0,rs0902,   0,17.1694,False,True,False
rs1203,0.0,0.042756658,0.114767835,0.0,0.0,0.0,24.672174,16.10216,15.7407055,0.0,0.0,rs1203,   0,15.964,False,False,False
rs1216,0.2292,0.0,0.0,0.0,0.0,12.8242,20.873306,0.0,0.0,0.0,0.0,rs1216,   0,13.7023,True,True,False
rs1410,0.0,0.0,0.0,0.0,0.0,0.0,22.550789,0.0,0.0,0.0,0.0,rs1410,,15.046,False,True,False
rs1411,0.0,0.0,0.0,0.0,0.0,0.0,23.056477,0.0,0.0,0.0,0.0,rs1411,,14.4165,False,False,False
rs1412,0.0,0.0,0.0,0.0,0.0,0.0,23.149511,0.0,0.0,0.0,0.0,rs1412,,14.4133,False,False,False
rs1413,0.3244,0.0,0.0,0.0,0.0,14.43,23.031338,0.0,0.0,0.0,0.0,rs1413,,14.784,False,False,False
rs1414,0.0,0.0,0.0,0.0,0.0,0.0,23.083645,0.0,0.0,0.0,0.0,rs1414,,15.3523,False,False,False
rs1415,0.0408,0.0,0.0,0.0,0.0,12.4856,19.593945,0.0,0.0,0.0,0.0,rs1415,,12.5787,False,True,False
rs1416,0.3605,0.0,0.0,0.0,0.0,13.348,21.116665,0.0,0.0,0.0,0.0,rs1416,,13.599,False,True,False
rs1417,0.3732,0.0,0.0,0.0,0.0,12.7935,22.71273,0.0,0.0,0.0,0.0,rs1417,,12.9926,False,True,False
rs1418,0.4037,0.0,0.0,0.0,0.0,10.3967,20.870113,0.0,0.0,0.0,0.0,rs1418,,10.743,False,True,False
rs1419,0.8512,0.0,0.0,0.0,0.0,13.823,23.293213,0.0,0.0,0.0,0.0,rs1419,,15.9151,False,False,False
rs1420,0.0,0.0,0.0,0.0,0.0,0.0,22.263536,0.0,0.0,0.0,0.0,rs1420,,16.0735,False,True,False
rs1421,0.0,0.0,0.0,0.0,0.0,0.0,24.63773,0.0,0.0,0.0,0.0,rs1421,,15.9065,False,False,False
rs1422,0.0,0.0,0.0,0.0,0.0,0.0,23.54557,0.0,0.0,0.0,0.0,rs1422,,16.4031,False,False,False
rs1423,0.0,0.0,0.0,0.0,0.0,0.0,24.875795,0.0,0.0,0.0,0.0,rs1423,,0.0,False,False,False
rs1424,0.2948,0.0,0.0,0.0,0.0,13.6029,22.402176,0.0,0.0,0.0,0.0,rs1424,,14.12,False,True,False
rs1425,0.0,0.0,0.0,0.0,0.0,0.0,23.79655,0.0,0.0,0.0,0.0,rs1425,,16.306,False,False,False
rs1426,0.0,0.0,0.0,0.0,0.0,0.0,22.948185,0.0,0.0,0.0,0.0,rs1426,,0.0,False,True,False
rs1427,0.0,0.0,0.0,0.0,0.0,0.0,24.170208,0.0,0.0,0.0,0.0,rs1427,,0.0,False,False,False
rs1428,1.0782,0.0,0.0,0.0,0.0,14.4302,24.321999,0.0,0.0,0.0,0.0,rs1428,,16.2998,False,False,False
rs1429,0.0,0.0,0.0,0.0,0.0,0.0,23.781452,0.0,0.0,0.0,0.0,rs1429,,0.0,False,False,False
rs1430,0.0,0.0,0.0,0.0,0.0,0.0,22.809736,0.0,0.0,0.0,0.0,rs1430,,16.0005,False,True,False
rs1431,0.0,0.0,0.0,0.0,0.0,0.0,25.02654,0.0,0.0,0.0,0.0,rs1431,,15.8224,False,False,False
rs1432,0.0,0.0,0.0,0.0,0.0,0.0,23.486393,0.0,0.0,0.0,0.0,rs1432,,14.2364,False,False,False
rs1433,0.0,0.0,0.0,0.0,0.0,0.0,24.144707,0.0,0.0,0.0,0.0,rs1433,,14.73,False,False,False
rs1434,0.0,0.0,0.0,0.0,0.0,0.0,24.128836,0.0,0.0,0.0,0.0,rs1434,,15.9298,False,False,False
rs1435,0.0,0.0,0.0,0.0,0.0,0.0,23.494368,0.0,0.0,0.0,0.0,rs1435,,0.0,False,False,False
rs1436,0.0,0.0,0.0,0.0,0.0,0.0,23.411005,0.0,0.0,0.0,0.0,rs1436,,0.0,False,False,False
rs1437,0.0,0.0,0.0,0.0,0.0,0.0,24.14293,0.0,0.0,0.0,0.0,rs1437,,17.1463,False,False,False
rs1438,0.0,0.0,0.0,0.0,0.0,0.0,22.391472,0.0,0.0,0.0,0.0,rs1438,,0.0,False,True,False
rs1439,0.0,0.0,0.0,0.0,0.0,0.0,20.855284,0.0,0.0,0.0,0.0,rs1439,,16.1717,False,True,False
rs1440,1.0646,0.0,0.0,0.0,0.0,13.5086,23.550198,0.0,0.0,0.0,0.0,rs1440,,0.0,False,False,False
rs1441,0.0,0.0,0.0,0.0,0.0,0.0,23.306175,0.0,0.0,0.0,0.0,rs1441,,0.0,False,False,False
rs1442,0.0,0.0,0.0,0.0,0.0,0.0,23.503792,0.0,0.0,0.0,0.0,rs1442,,0.0,False,False,False
rs1443,0.8191,0.0,0.0,0.0,0.0,14.2728,22.073185,0.0,0.0,0.0,0.0,rs1443,,14.4222,False,True,False
rs1444,0.0,0.0,0.0,0.0,0.0,0.0,24.680044,0.0,0.0,0.0,0.0,rs1444,,17.4834,False,False,False
rs1445,0.2974,0.0,0.0,0.0,0.0,14.4991,23.547012,0.0,0.0,0.0,0.0,rs1445,,16.0512,False,False,False
rs1446,0.7909,0.0,0.0,0.0,0.0,14.0289,22.934502,0.0,0.0,0.0,0.0,rs1446,,13.4641,False,True,False
rs1447,0.0,0.0,0.0,0.0,0.0,0.0,24.58963,0.0,0.0,0.0,0.0,rs1447,,15.63,False,False,False
rs1448,0.0,0.0,0.0,0.0,0.0,0.0,23.653194,0.0,0.0,0.0,0.0,rs1448,,15.5079,False,False,False
rs1449,0.0,0.0,0.0,0.0,0.0,0.0,21.9192,0.0,0.0,0.0,0.0,rs1449,,15.5227,False,True,False
rs1450,0.0,0.0,0.0,0.0,0.0,0.0,23.892052,0.0,0.0,0.0,0.0,rs1450,,15.7724,False,False,False
rs1451,0.4479,0.0,0.0,0.0,0.0,14.2444,23.95485,0.0,0.0,0.0,0.0,rs1451,,0.0,False,False,False
rs1452,0.0,0.0,0.0,0.0,0.0,0.0,24.026295,0.0,0.0,0.0,0.0,rs1452,,16.2196,False,False,False
rs1453,0.0,0.0,0.0,0.0,0.0,0.0,21.246132,0.0,0.0,0.0,0.0,rs1453,,16.002,False,True,False
rs1454,0.0,0.0,0.0,0.0,0.0,0.0,24.483488,0.0,0.0,0.0,0.0,rs1454,,15.0721,False,False,False
rs1455,0.0,0.0,0.0,0.0,0.0,0.0,24.750387,0.0,0.0,0.0,0.0,rs1455,,0.0,False,False,False
rs1456,0.5496,0.0,0.0,0.0,0.0,13.8482,20.31584,0.0,0.0,0.0,0.0,rs1456,,15.6483,False,True,False
rs1457,0.0,0.0,0.0,0.0,0.0,0.0,24.19357,0.0,0.0,0.0,0.0,rs1457,,0.0,False,False,False
rs1458,0.0,0.0,0.0,0.0,0.0,0.0,23.950329,0.0,0.0,0.0,0.0,rs1458,,14.5287,False,False,False
rs1459,0.0,0.0,0.0,0.0,0.0,0.0,24.846066,0.0,0.0,0.0,0.0,rs1459,,0.0,False,False,False
rs1460,0.0,0.0,0.0,0.0,0.0,0.0,24.24795,0.0,0.0,0.0,0.0,rs1460,,0.0,False,False,False
rs1461,0.0,0.0,0.0,0.0,0.0,0.0,23.580788,0.0,0.0,0.0,0.0,rs1461,,17.0,False,False,False
rs1462,1.6771,0.0,0.0,0.0,0.0,13.0036,23.06964,0.0,0.0,0.0,0.0,rs1462,,14.6905,False,False,False
rs1463,0.0,0.0,0.0,0.0,0.0,0.0,23.847942,0.0,0.0,0.0,0.0,rs1463,,15.5499,False,False,False
rs1464,0.0,0.0,0.0,0.0,0.0,0.0,23.858568,0.0,0.0,0.0,0.0,rs1464,,17.2148,False,False,False
rs1465,0.0,0.0,0.0,0.0,0.0,0.0,21.622305,0.0,0.0,0.0,0.0,rs1465,,0.0,False,True,False
rs1466,0.0,0.0,0.0,0.0,0.0,0.0,23.485771,0.0,0.0,0.0,0.0,rs1466,,16.6905,False,False,False
rs1467,0.0,0.0,0.0,0.0,0.0,0.0,22.941599,0.0,0.0,0.0,0.0,rs1467,,16.999,False,True,False
rs1468,0.0,0.0,0.0,0.0,0.0,0.0,22.160637,0.0,0.0,0.0,0.0,rs1468,,16.4413,False,True,False
rs1469,0.0,0.0,0.0,0.0,0.0,0.0,22.304314,0.0,0.0,0.0,0.0,rs1469,,16.3458,False,True,False
rs1470,0.0,0.0,0.0,0.0,0.0,0.0,22.292097,0.0,0.0,0.0,0.0,rs1470,,16.0159,False,True,False
rs1471,0.0,0.0,0.0,0.0,0.0,0.0,23.112972,0.0,0.0,0.0,0.0,rs1471,,16.85,False,False,False
rs1472,0.0,0.0,0.0,0.0,0.0,0.0,23.38917,0.0,0.0,0.0,0.0,rs1472,,16.6888,False,False,False
rs1473,0.0,0.0,0.0,0.0,0.0,0.0,21.999437,0.0,0.0,0.0,0.0,rs1473,,16.7253,False,True,False
rs1474,0.0,0.0,0.0,0.0,0.0,0.0,22.192032,0.0,0.0,0.0,0.0,rs1474,,0.0,False,True,False
rs1475,0.0,0.0,0.0,0.0,0.0,0.0,23.243341,0.0,0.0,0.0,0.0,rs1475,,16.5496,False,False,False
rs1476,0.0,0.0,0.0,0.0,0.0,0.0,23.35804,0.0,0.0,0.0,0.0,rs1476,,16.2806,False,False,False
rs1477,0.0,0.0,0.0,0.0,0.0,0.0,23.3652,0.0,0.0,0.0,0.0,rs1477,,16.843,False,False,False
rs1478,0.0,0.0,0.0,0.0,0.0,0.0,23.712303,0.0,0.0,0.0,0.0,rs1478,,17.4436,False,False,False
rs1479,0.0,0.0,0.0,0.0,0.0,0.0,23.212759,0.0,0.0,0.0,0.0,rs1479,,17.4088,False,False,False
rs1480,0.0,0.0,0.0,0.0,0.0,0.0,22.414026,0.0,0.0,0.0,0.0,rs1480,,17.4763,False,True,False
rs1481,0.0,0.0,0.0,0.0,0.0,0.0,24.271002,0.0,0.0,0.0,0.0,rs1481,,0.0,False,False,False
rs1482,0.0,0.0,0.0,0.0,0.0,0.0,23.740894,0.0,0.0,0.0,0.0,rs1482,,17.4613,False,False,False
rs1483,0.0,0.0,0.0,0.0,0.0,0.0,22.343607,0.0,0.0,0.0,0.0,rs1483,,17.0499,False,True,False
rs1484,0.0,0.0,0.0,0.0,0.0,0.0,23.512234,0.0,0.0,0.0,0.0,rs1484,,0.0,False,False,False
rs1485,0.0,0.0,0.0,0.0,0.0,0.0,22.734499,0.0,0.0,0.0,0.0,rs1485,,16.7988,False,True,False
rs1486,0.0,0.0,0.0,0.0,0.0,0.0,22.28218,0.0,0.0,0.0,0.0,rs1486,,0.0,False,True,False
rs1487,0.0,0.0,0.0,0.0,0.0,0.0,24.09274,0.0,0.0,0.0,0.0,rs1487,,0.0,False,False,False
rs1488,0.2311,0.0,0.0,0.0,0.0,13.772,22.989988,0.0,0.0,0.0,0.0,rs1488,,16.1306,False,True,False
rs1489,0.0,0.0,0.0,0.0,0.0,0.0,22.203276,0.0,0.0,0.0,0.0,rs1489,,15.7872,False,True,False
rs1490,0.0,0.0,0.0,0.0,0.0,0.0,23.234797,0.0,0.0,0.0,0.0,rs1490,,0.0,False,False,False
rs1491,0.0,0.0,0.0,0.0,0.0,0.0,22.426584,0.0,0.0,0.0,0.0,rs1491,,16.6231,False,True,False
rs1492,0.0,0.0,0.0,0.0,0.0,0.0,27.566385,0.0,0.0,0.0,0.0,rs1492,,0.0,False,False,False
rs1493,0.0,0.0,0.0,0.0,0.0,0.0,21.888369,0.0,0.0,0.0,0.0,rs1493,,15.705,False,True,False
rs1494,0.0,0.0,0.0,0.0,0.0,0.0,23.23839,0.0,0.0,0.0,0.0,rs1494,,16.4697,False,False,False
rs1495,0.0,0.0,0.0,0.0,0.0,0.0,22.744701,0.0,0.0,0.0,0.0,rs1495,,16.7396,False,True,False
rs1496,0.4956,0.0,0.0,0.0,0.0,14.0065,22.460075,0.0,0.0,0.0,0.0,rs1496,,15.5019,False,True,False
rs1497,0.0,0.0,0.0,0.0,0.0,0.0,22.41663,0.0,0.0,0.0,0.0,rs1497,,16.4359,False,True,False
rs1498,0.0,0.0,0.0,0.0,0.0,0.0,22.011597,0.0,0.0,0.0,0.0,rs1498,,16.2405,False,True,False
rs1499,0.0,0.0,0.0,0.0,0.0,0.0,21.838217,0.0,0.0,0.0,0.0,rs1499,,16.1385,False,True,False
rs1500,0.0,0.0,0.0,0.0,0.0,0.0,22.193535,0.0,0.0,0.0,0.0,rs1500,,17.2908,False,True,False
rs1501,0.0,0.0,0.0,0.0,0.0,0.0,23.184109,0.0,0.0,0.0,0.0,rs1501,,0.0,False,False,False
rs1502,0.0,0.0,0.0,0.0,0.0,0.0,23.14167,0.0,0.0,0.0,0.0,rs1502,,15.0932,False,False,False
rs1503,0.0,0.0,0.0,0.0,0.0,0.0,22.79213,0.0,0.0,0.0,0.0,rs1503,,16.9531,False,True,False
rs1504,0.0,0.0,0.0,0.0,0.0,0.0,22.411015,0.0,0.0,0.0,0.0,rs1504,,15.5993,False,True,False
rs1505,0.0,0.0,0.0,0.0,0.0,0.0,23.231466,0.0,0.0,0.0,0.0,rs1505,,0.0,False,False,False
rs1506,0.0,0.0,0.0,0.0,0.0,0.0,22.784578,0.0,0.0,0.0,0.0,rs1506,,16.4144,False,True,False
rs1507,0.0,0.0,0.0,0.0,0.0,0.0,22.482378,0.0,0.0,0.0,0.0,rs1507,,15.9541,False,True,False
rs1508,0.0,0.0,0.0,0.0,0.0,0.0,22.373398,0.0,0.0,0.0,0.0,rs1508,,0.0,False,True,False
rs1509,0.0,0.0,0.0,0.0,0.0,0.0,22.57906,0.0,0.0,0.0,0.0,rs1509,,17.1792,False,True,False
rs1510,0.0,0.0,0.0,0.0,0.0,0.0,23.140148,0.0,0.0,0.0,0.0,rs1510,,16.4611,False,False,False
rs1511,0.0,0.0,0.0,0.0,0.0,0.0,23.400585,0.0,0.0,0.0,0.0,rs1511,,16.1136,False,False,False
rs1512,0.0,0.0,0.0,0.0,0.0,0.0,24.345943,0.0,0.0,0.0,0.0,rs1512,,17.1,False,False,False
rs1513,0.0,0.0,0.0,0.0,0.0,0.0,22.618382,0.0,0.0,0.0,0.0,rs1513,,17.05,False,True,False
rs1514,0.3165,0.0,0.0,0.0,0.0,14.4698,22.198956,0.0,0.0,0.0,0.0,rs1514,,15.3947,False,True,False
rs1515,0.2454,0.0,0.0,0.0,0.0,14.383,23.089962,0.0,0.0,0.0,0.0,rs1515,,17.0204,False,False,False
rs1516,0.0,0.0,0.0,0.0,0.0,0.0,22.41207,0.0,0.0,0.0,0.0,rs1516,,17.1206,False,True,False
rs1517,0.0,0.0,0.0,0.0,0.0,0.0,22.50441,0.0,0.0,0.0,0.0,rs1517,,16.7775,False,True,False
rs1518,0.341,0.0,0.0,0.0,0.0,14.004,22.867836,0.0,0.0,0.0,0.0,rs1518,,13.9948,False,True,False
rf0001,0.0,0.01451061,0.03803563,2.3104763,0.0,0.0,21.65988,14.854494,13.756627,12.321664,0.0,rf0001,   0,15.3772,False,True,False
rf0514,0.3581,0.002777859,0.046861645,0.067912385,0.0,12.1468,20.365284,11.429695,10.958678,10.890644,0.0,rf0514,   0,11.7268,True,True,False
rf0515,0.2073,0.0044197147,0.004684931,0.0063141906,0.018952232,12.4889,20.277256,12.197274,12.30061,8.868,7.338699,rf0515,   0,12.5564,True,True,True
rf0516,0.0,0.03112022,3.0470216,1.8390794,0.0,0.0,22.577831,16.055346,14.674275,12.981606,0.0,rf0516,   0,15.3842,False,True,False
rf0002,0.4377,0.0035095047,0.01793115,0.048545353,0.12690076,12.718,20.230417,13.344552,13.164304,10.719982,8.556105,rf0002,   0,13.4608,True,True,True
rf0517,0.0,0.18136925,1e+33,0.0,0.0,0.0,21.212503,15.788909,18.639288,0.0,0.0,rf0517,   1,0.0,False,True,False
rf0518,0.0,0.031433534,0.14614204,0.0,2.2838075,0.0,21.501616,15.87788,15.656901,0.0,9.666937,rf0518,   0,15.9135,False,True,False
rf0003,0.0903,0.013752857,0.03147784,0.044700634,2.154689,14.3534,20.21286,14.247077,14.099689,10.659561,9.707122,rf0003,   0,14.495,True,True,False
rf0005,0.0584,0.0005519394,0.0012914492,0.028829576,0.22405532,10.5439,19.514984,10.448347,10.543605,9.701295,8.77531,rf0005,   1,0.0,False,True,True
rf0519,0.0,0.024797877,0.11565744,1.8542733,1e+33,0.0,23.6049,15.686744,15.137456,13.540435,10.230799,rf0519,   0,0.0,False,False,False
rf0006,0.2366,0.013670392,0.039703917,1.5021408,0.0,14.0946,21.93098,14.02398,13.040815,12.205863,0.0,rf0006,   0,14.6095,True,True,False
rf0007,0.2624,0.0020004194,0.011335664,0.01303643,0.061881367,12.2279,21.47477,12.229757,11.964071,9.083572,6.6645722,rf0007,   1,0.0,False,True,True
rf0008,0.1377,0.0005766122,0.0014977314,0.0027718656,0.012066577,11.1372,20.65934,11.058852,11.040341,7.85848,6.684384,rf0008,   0,0.0,False,True,True
rf0009,0.9187,0.011024093,0.019033821,2.4407213,0.0592898,13.8735,21.150696,14.153,14.418372,12.263218,8.259027,rf0009,   1,0.0,False,True,True
rf0010,0.246,0.011343476,0.024680616,0.09739371,0.0,14.2431,21.538788,14.322508,14.218662,11.926675,0.0,rf0010,   1,0.0,False,True,False
rf0011,0.4986,0.0043035108,0.009018053,0.0137274815,0.032366153,12.3599,21.716917,12.382374,12.314958,9.142312,6.773489,rf0011,   1,0.0,False,True,True
rf0520,0.0,0.032457583,0.116197824,1.0626938,1.3275529,0.0,21.790342,15.581292,15.581946,13.628239,11.328537,rf0520,   0,15.7095,False,True,True
rf0012,0.0,0.03463733,0.11786784,7.0327086,0.0,0.0,21.392004,15.330835,15.367617,7.097307,0.0,rf0012,   0,15.931,False,True,False
rf0521,0.0,0.37097496,1.387455,0.0,3.4547186,0.0,23.846857,14.790672,15.817174,0.0,9.2715025,rf0521,   0,16.5275,False,False,False
rf0522,0.0,0.029950136,0.12133682,0.0,0.0,0.0,22.503767,15.981667,16.472797,0.0,0.0,rf0522,   0,16.0735,False,True,False
rf0013,0.096,0.0014214095,0.0042498163,0.015224422,0.023343857,12.0828,19.713142,11.972886,11.913552,9.097586,6.6651764,rf0013,   0,12.1266,True,True,True
rf0523,0.0,0.028912053,0.10198654,1e+33,1e+33,0.0,22.878902,15.288819,15.68554,5.161434,10.060149,rf0523,   0,15.5418,False,True,False
rf0014,0.0,0.03243704,0.066255696,0.0,0.0,0.0,22.124632,15.270885,15.354243,0.0,0.0,rf0014,   0,15.5481,False,True,False
rf0524,0.0,0.05889302,0.06384271,2.3310194,0.0,0.0,22.651047,15.635839,15.584714,12.261069,0.0,rf0524,   0,15.8826,False,True,False
rf0015,0.1267,0.0,0.0,0.0,0.0,10.762,21.061832,0.0,0.0,0.0,0.0,rf0015,   0,10.9689,True,True,False
rf0016,0.0903,0.0,0.0,0.0,0.0,10.4499,20.371067,0.0,0.0,0.0,0.0,rf0016,   0,10.3584,True,True,False
rf0017,0.0,0.017740333,0.03790138,1.1238886,0.59470904,0.0,21.167187,14.530755,14.134212,13.134012,11.699515,rf0017,   0,14.5679,False,True,True
rf0018,0.0,0.012822139,0.034301735,0.0,0.0,0.0,22.452362,14.414785,14.811342,0.0,0.0,rf0018,   0,14.5913,False,True,False
rf0019,0.0,0.07174781,0.14791638,0.0,0.0,0.0,22.455551,14.192914,14.654297,0.0,0.0,rf0019,   0,15.5826,False,True,False
rf0020,0.0,0.017222997,0.101818,0.0,2.0450833,0.0,21.6554,15.129382,14.800012,0.0,10.386155,rf0020,   0,15.3461,False,True,False
rf0525,0.0,0.054586433,0.14307897,3.0864635,0.0,0.0,22.406662,16.101206,16.016214,12.695098,0.0,rf0525,   1,0.0,False,True,False
rf0021,0.018,0.0007685413,0.0016760639,0.05436894,0.0,11.6707,18.874409,11.592168,11.672784,10.756556,0.0,rf0021,   0,11.6908,True,True,False
rf0022,0.1552,0.021397678,0.028985966,0.15581717,1.590548,14.2177,20.729189,13.916471,13.93473,12.868082,10.206932,rf0022,   0,14.1611,True,True,True
rf0526,0.0,0.041306525,0.04409175,0.0,0.0,0.0,22.468018,14.625727,14.709397,0.0,0.0,rf0526,   0,0.0,False,True,False
rf0023,0.0,0.018126955,0.07474122,1.8020458,1.3291233,0.0,22.15703,14.886611,15.573,12.223202,10.342165,rf0023,   0,0.0,False,True,True
rf0527,0.0,0.024485556,0.08168044,1.3910439,2.0711973,0.0,21.58242,15.668418,15.838064,13.411415,10.970068,rf0527,   0,15.9505,False,True,True
rf0528,0.0,0.028812481,0.14929934,1.9029504,0.0,0.0,21.755714,15.636283,15.250578,12.446366,0.0,rf0528,   0,15.6006,False,True,False
rf0529,0.0,0.27832377,0.31765312,1e+33,0.0,0.0,22.496965,15.388209,15.576607,14.21092,0.0,rf0529,   0,16.05,False,True,False
rf0530,0.2895,0.006416161,0.012617495,0.021097938,0.02494258,13.8659,20.214577,13.778331,13.57798,10.673301,7.348768,rf0530,   0,13.9249,True,True,True
rf0024,0.3124,0.002687583,0.006642991,0.013772898,0.06455461,12.9063,21.36793,12.960988,12.894317,9.57698,7.3134193,rf0024,   0,13.3483,True,True,True
rf0025,0.201,0.004829642,0.016236927,0.025775649,4.259209,13.5001,22.75338,12.781705,12.22662,10.072751,7.3613396,rf0025,   0,13.2444,True,True,False
rf0531,0.0,0.117032774,1.7215227,1.7925619,0.020646635,0.0,23.13946,17.285135,16.956715,13.166579,5.450406,rf0531,   0,17.3748,False,False,True
rf0026,0.0,0.018175384,0.020098187,0.12611537,0.17520759,0.0,20.58002,14.47905,14.493719,12.045055,8.737529,rf0026,   0,14.8872,False,True,True
rf0027,0.0,0.03331821,0.09427826,2.07419,0.0,0.0,22.487581,15.597968,15.509692,12.561564,0.0,rf0027,   0,15.8792,False,True,False
rf0532,0.0,0.029789677,0.11471503,1.4912766,0.0,0.0,22.792065,15.377867,15.653541,12.656301,0.0,rf0532,   0,16.0299,False,True,False
rf0533,0.3159,0.0056400993,0.005553899,0.0133908335,0.03637576,12.7314,21.457554,11.964616,12.354698,9.650703,8.3456745,rf0533,   0,12.8061,True,True,True
rf0028,0.1336,0.056888215,0.1086601,1.8069729,2.7284105,14.1089,21.459747,14.438571,14.576135,12.257541,9.270376,rf0028,   0,14.7685,True,True,False
rf0029,0.0948,0.0060332953,0.037075322,0.037339866,4.4450936,13.6131,21.449594,13.2570715,12.945241,10.181415,7.9530835,rf0029,   0,13.7504,True,True,False
rf0534,0.0,0.076173715,0.67462844,1e+33,0.0,0.0,22.122814,16.262688,15.686804,16.706919,0.0,rf0534,   0,16.5001,False,True,False
rf0030,0.2086,0.00490259,0.016012568,0.022275852,0.13399069,12.6878,20.393688,12.999104,12.833202,9.869427,7.4204397,rf0030,   0,13.0786,True,True,True
rf0031,0.0463,0.0018272629,0.0010170825,0.001268485,0.0017218866,11.1989,19.817564,10.810217,10.645897,6.874374,4.081219,rf0031,   1,0.0,False,True,True
rf0032,0.2082,0.011202996,0.031281248,0.06694669,0.28514096,13.7433,22.879793,13.614189,13.535156,11.141692,7.0671086,rf0032,   0,13.811,True,True,True
rf0535,0.0,0.021768142,0.046849277,0.07297955,0.068436496,0.0,23.618942,14.812585,15.1811905,10.824862,7.280219,rf0535,   0,14.9059,False,False,True
rf0033,0.0,0.021758473,0.030864622,1.1725757,1.8973931,0.0,22.337389,14.335462,14.588209,12.172448,9.137961,rf0033,   0,15.1993,False,True,False
rf0536,0.2992,0.005987654,0.013530004,0.018490912,0.025347998,13.7733,21.311445,13.067515,13.06387,10.171917,6.95217,rf0536,   0,13.2321,True,True,True
rf0537,0.0,0.038206793,0.10848677,3.7092624,0.0,0.0,21.640789,15.757865,15.388728,11.513812,0.0,rf0537,   0,16.1347,False,True,False
rf0034,0.0,0.013633048,0.022855666,2.9846084,1e+33,0.0,21.60446,14.457993,14.187769,11.430016,13.408676,rf0034,   0,14.8731,False,True,False
rf0035,0.0,0.04468198,0.2060363,0.0,0.0,0.0,23.229628,15.676364,16.237015,0.0,0.0,rf0035,   1,0.0,False,False,False
rf0538,0.0,0.08334206,0.28843993,0.0,2.8875701,0.0,21.572378,17.090115,15.916059,0.0,9.59235,rf0538,   0,16.6339,False,True,False
rf0539,0.0,0.017571028,0.044983737,1e+33,1e+33,0.0,21.580017,15.050222,15.0617075,11.579201,-1.7656971,rf0539,   0,15.3581,False,True,False
rf0036,0.0,0.022441767,0.17037253,3.2282512,0.0,0.0,22.313087,15.3661,15.488772,11.818686,0.0,rf0036,   0,15.4676,False,True,False
