name,name,confidence_level,jhu,name.1,nsa,port
ECO09851,ECO09851,-1.0,-1.0,ECO09851,0.0,0.0
ECO09854,ECO09854,-1.0,-1.0,ECO09854,0.0,0.0
ECO09857,ECO09857,-3.0,-1.0,ECO09857,-1.0,-1.0
ECO09858,ECO09858,0.0,-1.0,ECO09858,1.0,0.0
ECO09860,ECO09860,-2.0,-1.0,ECO09860,0.0,-1.0
ECO09870,ECO09870,-3.0,-1.0,ECO09870,-1.0,-1.0
ECO09876,ECO09876,-1.0,-1.0,ECO09876,1.0,-1.0
ECO09882,ECO09882,-1.0,-1.0,ECO09882,0.0,0.0
ECO09890,ECO09890,-3.0,-1.0,ECO09890,-1.0,-1.0
ECO09897,ECO09897,-2.0,-1.0,ECO09897,-1.0,0.0
ECO09898,ECO09898,-3.0,-1.0,ECO09898,-1.0,-1.0
ECO09907,ECO09907,-1.0,-1.0,ECO09907,0.0,0.0
ECO09909,ECO09909,-1.0,-1.0,ECO09909,0.0,0.0
ECO09916,ECO09916,-3.0,-1.0,ECO09916,-1.0,-1.0
ECO09920,ECO09920,-2.0,-1.0,ECO09920,0.0,-1.0
ECO09922,ECO09922,-1.0,-1.0,ECO09922,0.0,0.0
ECO09927,ECO09927,-2.0,-1.0,ECO09927,0.0,-1.0
ECO09929,ECO09929,-3.0,-1.0,ECO09929,-1.0,-1.0
ECO09931,ECO09931,-3.0,-1.0,ECO09931,-1.0,-1.0
ECO09937,ECO09937,-1.0,-1.0,ECO09937,0.0,0.0
ECO09938,ECO09938,3.0,1.0,ECO09938,1.0,1.0
ECO09940,ECO09940,-2.0,-1.0,ECO09940,-1.0,0.0
ECO09943,ECO09943,0.0,-1.0,ECO09943,1.0,0.0
ECO09944,ECO09944,-2.0,-1.0,ECO09944,0.0,-1.0
ECO09949,ECO09949,-2.0,-1.0,ECO09949,-1.0,0.0
ECO09950,ECO09950,-3.0,-1.0,ECO09950,-1.0,-1.0
ECO09952,ECO09952,-1.0,-1.0,ECO09952,0.0,0.0
ECO09956,ECO09956,3.0,1.0,ECO09956,1.0,1.0
ECO09958,ECO09958,-2.0,-1.0,ECO09958,0.0,-1.0
ECO09959,ECO09959,-3.0,-1.0,ECO09959,-1.0,-1.0
ECO09960,ECO09960,-3.0,-1.0,ECO09960,-1.0,-1.0
ECO09961,ECO09961,3.0,1.0,ECO09961,1.0,1.0
ECO09962,ECO09962,-2.0,-1.0,ECO09962,0.0,-1.0
ECO09963,ECO09963,-3.0,-1.0,ECO09963,-1.0,-1.0
ECO09976,ECO09976,-1.0,-1.0,ECO09976,1.0,-1.0
ECO09978,ECO09978,-2.0,-1.0,ECO09978,0.0,-1.0
ECO09981,ECO09981,3.0,1.0,ECO09981,1.0,1.0
ECO09990,ECO09990,-3.0,-1.0,ECO09990,-1.0,-1.0
ECO09993,ECO09993,-2.0,-1.0,ECO09993,0.0,-1.0
ECO09997,ECO09997,-3.0,-1.0,ECO09997,-1.0,-1.0
ECO10001,ECO10001,-1.0,-1.0,ECO10001,0.0,0.0
ECO10002,ECO10002,-1.0,-1.0,ECO10002,0.0,0.0
ECO10007,ECO10007,-2.0,-1.0,ECO10007,-1.0,0.0
ECO10009,ECO10009,-1.0,-1.0,ECO10009,0.0,0.0
ECO10010,ECO10010,-1.0,-1.0,ECO10010,0.0,0.0
ECO10013,ECO10013,-3.0,-1.0,ECO10013,-1.0,-1.0
ECO10015,ECO10015,-3.0,-1.0,ECO10015,-1.0,-1.0
ECO10017,ECO10017,-3.0,-1.0,ECO10017,-1.0,-1.0
ECO10021,ECO10021,-2.0,-1.0,ECO10021,-1.0,0.0
ECO10022,ECO10022,-1.0,-1.0,ECO10022,0.0,0.0
ECO10025,ECO10025,-3.0,-1.0,ECO10025,-1.0,-1.0
ECO10026,ECO10026,-1.0,-1.0,ECO10026,0.0,0.0
ECO10035,ECO10035,2.0,1.0,ECO10035,1.0,0.0
ECO10041,ECO10041,-1.0,-1.0,ECO10041,0.0,0.0
ECO10049,ECO10049,-2.0,-1.0,ECO10049,-1.0,0.0
ECO10058,ECO10058,-3.0,-1.0,ECO10058,-1.0,-1.0
ECO10069,ECO10069,-2.0,-1.0,ECO10069,-1.0,0.0
ECO10071,ECO10071,-2.0,-1.0,ECO10071,0.0,-1.0
ECO10080,ECO10080,3.0,1.0,ECO10080,1.0,1.0
ECO10083,ECO10083,1.0,1.0,ECO10083,0.0,0.0
ECO10090,ECO10090,1.0,1.0,ECO10090,0.0,0.0
ECO10091,ECO10091,-3.0,-1.0,ECO10091,-1.0,-1.0
ECO10093,ECO10093,-3.0,-1.0,ECO10093,-1.0,-1.0
ECO10120,ECO10120,-1.0,-1.0,ECO10120,0.0,0.0
ECO10125,ECO10125,-2.0,-1.0,ECO10125,-1.0,0.0
ECO10127,ECO10127,-2.0,-1.0,ECO10127,0.0,-1.0
ECO10135,ECO10135,-1.0,-1.0,ECO10135,0.0,0.0
ECO10136,ECO10136,2.0,1.0,ECO10136,0.0,1.0
ECO10138,ECO10138,-1.0,-1.0,ECO10138,1.0,-1.0
ECO10141,ECO10141,-3.0,-1.0,ECO10141,-1.0,-1.0
ECO10142,ECO10142,0.0,-1.0,ECO10142,1.0,0.0
ECO10144,ECO10144,-1.0,-1.0,ECO10144,0.0,0.0
ECO10146,ECO10146,-2.0,-1.0,ECO10146,0.0,-1.0
ECO10147,ECO10147,0.0,-1.0,ECO10147,0.0,1.0
ECO10151,ECO10151,-3.0,-1.0,ECO10151,-1.0,-1.0
ECO10152,ECO10152,-3.0,-1.0,ECO10152,-1.0,-1.0
ECO10205,ECO10205,-1.0,-1.0,ECO10205,0.0,0.0
ECO10228,ECO10228,-2.0,-1.0,ECO10228,-1.0,0.0
ECO10232,ECO10232,-3.0,-1.0,ECO10232,-1.0,-1.0
ECO10248,ECO10248,-1.0,-1.0,ECO10248,0.0,0.0
ECO10258,ECO10258,0.0,-1.0,ECO10258,1.0,0.0
ECO10294,ECO10294,-2.0,-1.0,ECO10294,0.0,-1.0
ECO10296,ECO10296,-1.0,-1.0,ECO10296,0.0,0.0
ECO10299,ECO10299,-3.0,-1.0,ECO10299,-1.0,-1.0
ECO10300,ECO10300,-2.0,-1.0,ECO10300,0.0,-1.0
ECO10302,ECO10302,-1.0,-1.0,ECO10302,0.0,0.0
ECO10303,ECO10303,-1.0,-1.0,ECO10303,0.0,0.0
ECO10304,ECO10304,-3.0,-1.0,ECO10304,-1.0,-1.0
ECO10306,ECO10306,-1.0,-1.0,ECO10306,0.0,0.0
ECO10307,ECO10307,-3.0,-1.0,ECO10307,-1.0,-1.0
ECO10309,ECO10309,1.0,1.0,ECO10309,0.0,0.0
ECO10310,ECO10310,-2.0,-1.0,ECO10310,0.0,-1.0
ECO10315,ECO10315,-1.0,-1.0,ECO10315,0.0,0.0
ECO10316,ECO10316,-1.0,-1.0,ECO10316,0.0,0.0
ECO10317,ECO10317,1.0,-1.0,ECO10317,1.0,1.0
ECO10318,ECO10318,-2.0,-1.0,ECO10318,0.0,-1.0
ECO10320,ECO10320,-3.0,-1.0,ECO10320,-1.0,-1.0
ECO10324,ECO10324,-2.0,-1.0,ECO10324,-1.0,0.0
ECO10326,ECO10326,-3.0,-1.0,ECO10326,-1.0,-1.0
ECO10334,ECO10334,-3.0,-1.0,ECO10334,-1.0,-1.0
ECO10338,ECO10338,-1.0,-1.0,ECO10338,0.0,0.0
ECO10341,ECO10341,-1.0,-1.0,ECO10341,0.0,0.0
ECO10352,ECO10352,-1.0,-1.0,ECO10352,0.0,0.0
ECO10360,ECO10360,-1.0,-1.0,ECO10360,0.0,0.0
ECO10362,ECO10362,3.0,1.0,ECO10362,1.0,1.0
ECO10366,ECO10366,-2.0,-1.0,ECO10366,-1.0,0.0
ECO10378,ECO10378,-2.0,-1.0,ECO10378,0.0,-1.0
ECO10379,ECO10379,-1.0,-1.0,ECO10379,0.0,0.0
ECO10392,ECO10392,-1.0,-1.0,ECO10392,0.0,0.0
ECO10394,ECO10394,-2.0,-1.0,ECO10394,-1.0,0.0
ECO10395,ECO10395,-1.0,-1.0,ECO10395,0.0,0.0
ECO10396,ECO10396,1.0,1.0,ECO10396,0.0,0.0
ECO10398,ECO10398,1.0,1.0,ECO10398,0.0,0.0
ECO10400,ECO10400,-3.0,-1.0,ECO10400,-1.0,-1.0
ECO10401,ECO10401,-2.0,-1.0,ECO10401,-1.0,0.0
ECO10406,ECO10406,-1.0,-1.0,ECO10406,0.0,0.0
ECO10407,ECO10407,0.0,-1.0,ECO10407,1.0,0.0
ECO10409,ECO10409,-1.0,-1.0,ECO10409,0.0,0.0
ECO10413,ECO10413,-3.0,-1.0,ECO10413,-1.0,-1.0
ECO10416,ECO10416,-3.0,-1.0,ECO10416,-1.0,-1.0
ECO10422,ECO10422,-1.0,-1.0,ECO10422,0.0,0.0
ECO10428,ECO10428,-3.0,-1.0,ECO10428,-1.0,-1.0
ECO10431,ECO10431,-3.0,-1.0,ECO10431,-1.0,-1.0
ECO10435,ECO10435,-3.0,-1.0,ECO10435,-1.0,-1.0
ECO10451,ECO10451,-1.0,-1.0,ECO10451,0.0,0.0
ECO10452,ECO10452,-1.0,-1.0,ECO10452,0.0,0.0
ECO10458,ECO10458,-2.0,-1.0,ECO10458,-1.0,0.0
ECO10461,ECO10461,-2.0,-1.0,ECO10461,-1.0,0.0
ECO10466,ECO10466,-1.0,-1.0,ECO10466,0.0,0.0
ECO10467,ECO10467,-3.0,-1.0,ECO10467,-1.0,-1.0
ECO10472,ECO10472,-1.0,-1.0,ECO10472,1.0,-1.0
ECO10476,ECO10476,-3.0,-1.0,ECO10476,-1.0,-1.0
ECO10480,ECO10480,-1.0,-1.0,ECO10480,0.0,0.0
ECO10481,ECO10481,-1.0,-1.0,ECO10481,0.0,0.0
ECO10486,ECO10486,-2.0,-1.0,ECO10486,0.0,-1.0
ECO10489,ECO10489,2.0,1.0,ECO10489,0.0,1.0
ECO10493,ECO10493,-2.0,-1.0,ECO10493,-1.0,0.0
ECO10499,ECO10499,-1.0,-1.0,ECO10499,0.0,0.0
ECO10500,ECO10500,-1.0,-1.0,ECO10500,0.0,0.0
ECO10501,ECO10501,-1.0,-1.0,ECO10501,0.0,0.0
ECO10506,ECO10506,-3.0,-1.0,ECO10506,-1.0,-1.0
ECO10527,ECO10527,-3.0,-1.0,ECO10527,-1.0,-1.0
ECO10528,ECO10528,-3.0,-1.0,ECO10528,-1.0,-1.0
ECO10529,ECO10529,-3.0,-1.0,ECO10529,-1.0,-1.0
ECO10530,ECO10530,-3.0,-1.0,ECO10530,-1.0,-1.0
ECO10536,ECO10536,-1.0,-1.0,ECO10536,0.0,0.0
ECO10537,ECO10537,-3.0,-1.0,ECO10537,-1.0,-1.0
ECO10538,ECO10538,1.0,1.0,ECO10538,0.0,0.0
ECO10540,ECO10540,-3.0,-1.0,ECO10540,-1.0,-1.0
ECO10541,ECO10541,1.0,1.0,ECO10541,0.0,0.0
ECO10542,ECO10542,-3.0,-1.0,ECO10542,-1.0,-1.0
ECO10545,ECO10545,-1.0,-1.0,ECO10545,0.0,0.0
ECO10547,ECO10547,-2.0,-1.0,ECO10547,0.0,-1.0
ECO10548,ECO10548,-1.0,-1.0,ECO10548,0.0,0.0
ECO10550,ECO10550,-1.0,-1.0,ECO10550,0.0,0.0
ECO10554,ECO10554,2.0,1.0,ECO10554,0.0,1.0
ECO10557,ECO10557,-1.0,-1.0,ECO10557,0.0,0.0
ECO10559,ECO10559,-2.0,-1.0,ECO10559,-1.0,0.0
ECO10560,ECO10560,-3.0,-1.0,ECO10560,-1.0,-1.0
ECO10563,ECO10563,-3.0,-1.0,ECO10563,-1.0,-1.0
ECO10564,ECO10564,-3.0,-1.0,ECO10564,-1.0,-1.0
ECO10565,ECO10565,0.0,-1.0,ECO10565,1.0,0.0
ECO10566,ECO10566,-3.0,-1.0,ECO10566,-1.0,-1.0
ECO10569,ECO10569,-2.0,-1.0,ECO10569,0.0,-1.0
ECO10576,ECO10576,0.0,-1.0,ECO10576,1.0,0.0
ECO10585,ECO10585,-2.0,-1.0,ECO10585,-1.0,0.0
ECO10586,ECO10586,-1.0,-1.0,ECO10586,0.0,0.0
ECO10605,ECO10605,-3.0,-1.0,ECO10605,-1.0,-1.0
ECO10606,ECO10606,-3.0,-1.0,ECO10606,-1.0,-1.0
ECO10609,ECO10609,-1.0,-1.0,ECO10609,0.0,0.0
ECO10610,ECO10610,-1.0,-1.0,ECO10610,0.0,0.0
ECO10611,ECO10611,-3.0,-1.0,ECO10611,-1.0,-1.0
ECO10613,ECO10613,-3.0,-1.0,ECO10613,-1.0,-1.0
ECO10614,ECO10614,-2.0,-1.0,ECO10614,-1.0,0.0
ECO10626,ECO10626,3.0,1.0,ECO10626,1.0,1.0
ECO10628,ECO10628,-1.0,-1.0,ECO10628,0.0,0.0
ECO10629,ECO10629,-2.0,-1.0,ECO10629,-1.0,0.0
ECO10641,ECO10641,-3.0,-1.0,ECO10641,-1.0,-1.0
ECO10642,ECO10642,-2.0,-1.0,ECO10642,0.0,-1.0
ECO10653,ECO10653,-3.0,-1.0,ECO10653,-1.0,-1.0
ECO10654,ECO10654,-3.0,-1.0,ECO10654,-1.0,-1.0
ECO10662,ECO10662,-3.0,-1.0,ECO10662,-1.0,-1.0
ECO10673,ECO10673,-3.0,-1.0,ECO10673,-1.0,-1.0
ECO10674,ECO10674,-3.0,-1.0,ECO10674,-1.0,-1.0
ECO10675,ECO10675,-1.0,-1.0,ECO10675,0.0,0.0
ECO10678,ECO10678,-3.0,-1.0,ECO10678,-1.0,-1.0
ECO10683,ECO10683,-2.0,-1.0,ECO10683,-1.0,0.0
ECO10684,ECO10684,-3.0,-1.0,ECO10684,-1.0,-1.0
ECO10685,ECO10685,-3.0,-1.0,ECO10685,-1.0,-1.0
ECO10688,ECO10688,-3.0,-1.0,ECO10688,-1.0,-1.0
ECO10690,ECO10690,-2.0,-1.0,ECO10690,0.0,-1.0
ECO10692,ECO10692,-1.0,-1.0,ECO10692,0.0,0.0
ECO10717,ECO10717,-1.0,-1.0,ECO10717,0.0,0.0
ECO10718,ECO10718,-1.0,-1.0,ECO10718,0.0,0.0
ECO10719,ECO10719,-3.0,-1.0,ECO10719,-1.0,-1.0
ECO10730,ECO10730,-2.0,-1.0,ECO10730,0.0,-1.0
ECO10731,ECO10731,-1.0,-1.0,ECO10731,0.0,0.0
ECO10734,ECO10734,-1.0,-1.0,ECO10734,0.0,0.0
ECO10745,ECO10745,1.0,1.0,ECO10745,0.0,0.0
ECO10752,ECO10752,-1.0,-1.0,ECO10752,0.0,0.0
ECO10756,ECO10756,-3.0,-1.0,ECO10756,-1.0,-1.0
ECO10758,ECO10758,-1.0,-1.0,ECO10758,0.0,0.0
ECO10761,ECO10761,-2.0,-1.0,ECO10761,0.0,-1.0
ECO10764,ECO10764,-3.0,-1.0,ECO10764,-1.0,-1.0
ECO10767,ECO10767,-3.0,-1.0,ECO10767,-1.0,-1.0
ECO10773,ECO10773,-1.0,-1.0,ECO10773,0.0,0.0
ECO10782,ECO10782,-3.0,-1.0,ECO10782,-1.0,-1.0
ECO10786,ECO10786,-3.0,-1.0,ECO10786,-1.0,-1.0
ECO10787,ECO10787,3.0,1.0,ECO10787,1.0,1.0
ECO10803,ECO10803,-1.0,-1.0,ECO10803,1.0,-1.0
ECO10806,ECO10806,-3.0,-1.0,ECO10806,-1.0,-1.0
ECO10851,ECO10851,-3.0,-1.0,ECO10851,-1.0,-1.0
ECO10858,ECO10858,-1.0,-1.0,ECO10858,0.0,0.0
ECO10862,ECO10862,1.0,-1.0,ECO10862,1.0,1.0
ECO10871,ECO10871,-1.0,-1.0,ECO10871,0.0,0.0
ECO10873,ECO10873,-3.0,-1.0,ECO10873,-1.0,-1.0
ECO10874,ECO10874,2.0,1.0,ECO10874,1.0,0.0
ECO10881,ECO10881,-1.0,-1.0,ECO10881,0.0,0.0
ECO10888,ECO10888,-1.0,-1.0,ECO10888,0.0,0.0
ECO10892,ECO10892,-3.0,-1.0,ECO10892,-1.0,-1.0
ECO10950,ECO10950,-1.0,-1.0,ECO10950,0.0,0.0
ECO10951,ECO10951,-3.0,-1.0,ECO10951,-1.0,-1.0
ECO10954,ECO10954,2.0,1.0,ECO10954,1.0,0.0
ECO10957,ECO10957,-1.0,-1.0,ECO10957,0.0,0.0
ECO10970,ECO10970,-2.0,-1.0,ECO10970,0.0,-1.0
ECO10972,ECO10972,-2.0,-1.0,ECO10972,-1.0,0.0
ECO10973,ECO10973,-1.0,-1.0,ECO10973,1.0,-1.0
ECO10975,ECO10975,-3.0,-1.0,ECO10975,-1.0,-1.0
ECO10976,ECO10976,-1.0,-1.0,ECO10976,0.0,0.0
ECO10977,ECO10977,-2.0,-1.0,ECO10977,-1.0,0.0
ECO10980,ECO10980,-3.0,-1.0,ECO10980,-1.0,-1.0
ECO10986,ECO10986,-3.0,-1.0,ECO10986,-1.0,-1.0
ECO10988,ECO10988,3.0,1.0,ECO10988,1.0,1.0
ECO11002,ECO11002,-3.0,-1.0,ECO11002,-1.0,-1.0
ECO11003,ECO11003,-1.0,-1.0,ECO11003,0.0,0.0
ECO11008,ECO11008,-1.0,-1.0,ECO11008,1.0,-1.0
ECO11009,ECO11009,-2.0,-1.0,ECO11009,0.0,-1.0
ECO11016,ECO11016,-2.0,-1.0,ECO11016,-1.0,0.0
ECO11017,ECO11017,1.0,1.0,ECO11017,0.0,0.0
ECO11018,ECO11018,-1.0,-1.0,ECO11018,0.0,0.0
ECO11022,ECO11022,-1.0,-1.0,ECO11022,0.0,0.0
ECO11025,ECO11025,-3.0,-1.0,ECO11025,-1.0,-1.0
ECO11027,ECO11027,-1.0,-1.0,ECO11027,0.0,0.0
ECO11031,ECO11031,-3.0,-1.0,ECO11031,-1.0,-1.0
ECO11035,ECO11035,-3.0,-1.0,ECO11035,-1.0,-1.0
ECO11036,ECO11036,-1.0,-1.0,ECO11036,0.0,0.0
ECO11038,ECO11038,-3.0,-1.0,ECO11038,-1.0,-1.0
ECO11046,ECO11046,-1.0,-1.0,ECO11046,0.0,0.0
ECO11049,ECO11049,-1.0,-1.0,ECO11049,0.0,0.0
ECO11050,ECO11050,-2.0,-1.0,ECO11050,-1.0,0.0
ECO11052,ECO11052,-3.0,-1.0,ECO11052,-1.0,-1.0
ECO11060,ECO11060,-3.0,-1.0,ECO11060,-1.0,-1.0
ECO11064,ECO11064,1.0,1.0,ECO11064,0.0,0.0
ECO11067,ECO11067,-1.0,-1.0,ECO11067,0.0,0.0
ECO11094,ECO11094,-3.0,-1.0,ECO11094,-1.0,-1.0
ECO11095,ECO11095,-2.0,-1.0,ECO11095,0.0,-1.0
ECO11098,ECO11098,-3.0,-1.0,ECO11098,-1.0,-1.0
ECO11102,ECO11102,-1.0,-1.0,ECO11102,0.0,0.0
ECO11104,ECO11104,-1.0,-1.0,ECO11104,1.0,-1.0
ECO11105,ECO11105,-1.0,-1.0,ECO11105,0.0,0.0
ECO11113,ECO11113,-3.0,-1.0,ECO11113,-1.0,-1.0
ECO11119,ECO11119,-1.0,-1.0,ECO11119,0.0,0.0
ECO11127,ECO11127,-3.0,-1.0,ECO11127,-1.0,-1.0
ECO11128,ECO11128,-1.0,-1.0,ECO11128,0.0,0.0
ECO11133,ECO11133,-3.0,-1.0,ECO11133,-1.0,-1.0
ECO11141,ECO11141,-1.0,-1.0,ECO11141,0.0,0.0
ECO11158,ECO11158,-1.0,-1.0,ECO11158,1.0,-1.0
ECO11169,ECO11169,-2.0,-1.0,ECO11169,0.0,-1.0
ECO11171,ECO11171,-3.0,-1.0,ECO11171,-1.0,-1.0
ECO11172,ECO11172,-1.0,-1.0,ECO11172,0.0,0.0
ECO11174,ECO11174,1.0,1.0,ECO11174,0.0,0.0
ECO11183,ECO11183,-3.0,-1.0,ECO11183,-1.0,-1.0
ECO11189,ECO11189,-3.0,-1.0,ECO11189,-1.0,-1.0
ECO11193,ECO11193,-3.0,-1.0,ECO11193,-1.0,-1.0
ECO11195,ECO11195,-1.0,-1.0,ECO11195,0.0,0.0
ECO11196,ECO11196,-1.0,-1.0,ECO11196,0.0,0.0
ECO11199,ECO11199,-3.0,-1.0,ECO11199,-1.0,-1.0
ECO11200,ECO11200,-3.0,-1.0,ECO11200,-1.0,-1.0
ECO11202,ECO11202,-3.0,-1.0,ECO11202,-1.0,-1.0
ECO11215,ECO11215,-3.0,-1.0,ECO11215,-1.0,-1.0
ECO11229,ECO11229,-3.0,-1.0,ECO11229,-1.0,-1.0
ECO11230,ECO11230,-1.0,-1.0,ECO11230,0.0,0.0
ECO11233,ECO11233,-3.0,-1.0,ECO11233,-1.0,-1.0
ECO11236,ECO11236,-3.0,-1.0,ECO11236,-1.0,-1.0
ECO11247,ECO11247,-2.0,-1.0,ECO11247,0.0,-1.0
ECO11249,ECO11249,-1.0,-1.0,ECO11249,0.0,0.0
ECO11250,ECO11250,-2.0,-1.0,ECO11250,-1.0,0.0
ECO11251,ECO11251,-1.0,-1.0,ECO11251,0.0,0.0
ECO11260,ECO11260,-1.0,-1.0,ECO11260,0.0,0.0
ECO11270,ECO11270,-2.0,-1.0,ECO11270,-1.0,0.0
ECO11279,ECO11279,-3.0,-1.0,ECO11279,-1.0,-1.0
ECO11282,ECO11282,0.0,-1.0,ECO11282,1.0,0.0
ECO11287,ECO11287,-3.0,-1.0,ECO11287,-1.0,-1.0
ECO11288,ECO11288,-3.0,-1.0,ECO11288,-1.0,-1.0
ECO11290,ECO11290,-3.0,-1.0,ECO11290,-1.0,-1.0
ECO11300,ECO11300,-3.0,-1.0,ECO11300,-1.0,-1.0
ECO11309,ECO11309,-3.0,-1.0,ECO11309,-1.0,-1.0
ECO11315,ECO11315,-3.0,-1.0,ECO11315,-1.0,-1.0
ECO11316,ECO11316,1.0,1.0,ECO11316,0.0,0.0
ECO11319,ECO11319,-3.0,-1.0,ECO11319,-1.0,-1.0
ECO11320,ECO11320,-3.0,-1.0,ECO11320,-1.0,-1.0
ECO11321,ECO11321,1.0,1.0,ECO11321,0.0,0.0
ECO11323,ECO11323,-3.0,-1.0,ECO11323,-1.0,-1.0
ECO11326,ECO11326,-3.0,-1.0,ECO11326,-1.0,-1.0
ECO11327,ECO11327,-2.0,-1.0,ECO11327,-1.0,0.0
ECO11343,ECO11343,-3.0,-1.0,ECO11343,-1.0,-1.0
ECO11375,ECO11375,-3.0,-1.0,ECO11375,-1.0,-1.0
ECO11387,ECO11387,-1.0,-1.0,ECO11387,0.0,0.0
ECO11445,ECO11445,-3.0,-1.0,ECO11445,-1.0,-1.0
ECO11447,ECO11447,-2.0,-1.0,ECO11447,0.0,-1.0
ECO11448,ECO11448,2.0,1.0,ECO11448,1.0,0.0
ECO11449,ECO11449,-2.0,-1.0,ECO11449,-1.0,0.0
ECO11450,ECO11450,1.0,1.0,ECO11450,0.0,0.0
ECO11455,ECO11455,-1.0,-1.0,ECO11455,0.0,0.0
ECO11457,ECO11457,-3.0,-1.0,ECO11457,-1.0,-1.0
ECO11463,ECO11463,-3.0,-1.0,ECO11463,-1.0,-1.0
ECO11468,ECO11468,-1.0,-1.0,ECO11468,0.0,0.0
ECO11471,ECO11471,-3.0,-1.0,ECO11471,-1.0,-1.0
ECO11474,ECO11474,-3.0,-1.0,ECO11474,-1.0,-1.0
ECO11475,ECO11475,-3.0,-1.0,ECO11475,-1.0,-1.0
ECO11479,ECO11479,-3.0,-1.0,ECO11479,-1.0,-1.0
ECO11480,ECO11480,3.0,1.0,ECO11480,1.0,1.0
ECO11489,ECO11489,-1.0,-1.0,ECO11489,0.0,0.0
ECO11491,ECO11491,-3.0,-1.0,ECO11491,-1.0,-1.0
ECO11493,ECO11493,-3.0,-1.0,ECO11493,-1.0,-1.0
ECO11495,ECO11495,-3.0,-1.0,ECO11495,-1.0,-1.0
ECO11500,ECO11500,-3.0,-1.0,ECO11500,-1.0,-1.0
ECO11504,ECO11504,3.0,1.0,ECO11504,1.0,1.0
ECO11507,ECO11507,-1.0,-1.0,ECO11507,0.0,0.0
ECO11510,ECO11510,-2.0,-1.0,ECO11510,0.0,-1.0
ECO11513,ECO11513,-3.0,-1.0,ECO11513,-1.0,-1.0
ECO11517,ECO11517,1.0,1.0,ECO11517,0.0,0.0
ECO11528,ECO11528,-1.0,-1.0,ECO11528,0.0,0.0
ECO11529,ECO11529,2.0,1.0,ECO11529,1.0,0.0
ECO11533,ECO11533,-2.0,-1.0,ECO11533,0.0,-1.0
ECO11543,ECO11543,-3.0,-1.0,ECO11543,-1.0,-1.0
ECO11545,ECO11545,-3.0,-1.0,ECO11545,-1.0,-1.0
ECO11552,ECO11552,-3.0,-1.0,ECO11552,-1.0,-1.0
ECO11557,ECO11557,-3.0,-1.0,ECO11557,-1.0,-1.0
ECO11558,ECO11558,-1.0,-1.0,ECO11558,0.0,0.0
ECO11561,ECO11561,-3.0,-1.0,ECO11561,-1.0,-1.0
ECO11563,ECO11563,-2.0,-1.0,ECO11563,-1.0,0.0
ECO11565,ECO11565,-3.0,-1.0,ECO11565,-1.0,-1.0
ECO11588,ECO11588,-3.0,-1.0,ECO11588,-1.0,-1.0
ECO11591,ECO11591,-1.0,-1.0,ECO11591,0.0,0.0
ECO11599,ECO11599,-3.0,-1.0,ECO11599,-1.0,-1.0
ECO11606,ECO11606,3.0,1.0,ECO11606,1.0,1.0
ECO11611,ECO11611,-3.0,-1.0,ECO11611,-1.0,-1.0
ECO11612,ECO11612,-3.0,-1.0,ECO11612,-1.0,-1.0
ECO11617,ECO11617,-1.0,-1.0,ECO11617,0.0,0.0
ECO11626,ECO11626,-3.0,-1.0,ECO11626,-1.0,-1.0
ECO11634,ECO11634,-3.0,-1.0,ECO11634,-1.0,-1.0
ECO11639,ECO11639,-1.0,-1.0,ECO11639,0.0,0.0
ECO11643,ECO11643,-1.0,-1.0,ECO11643,0.0,0.0
ECO11647,ECO11647,-2.0,-1.0,ECO11647,0.0,-1.0
ECO11648,ECO11648,-2.0,-1.0,ECO11648,-1.0,0.0
ECO11652,ECO11652,-1.0,-1.0,ECO11652,0.0,0.0
ECO11654,ECO11654,-2.0,-1.0,ECO11654,-1.0,0.0
ECO11660,ECO11660,3.0,1.0,ECO11660,1.0,1.0
ECO11661,ECO11661,-1.0,-1.0,ECO11661,0.0,0.0
ECO11662,ECO11662,-1.0,-1.0,ECO11662,0.0,0.0
ECO11663,ECO11663,-2.0,-1.0,ECO11663,-1.0,0.0
ECO11665,ECO11665,-1.0,-1.0,ECO11665,1.0,-1.0
ECO11668,ECO11668,-3.0,-1.0,ECO11668,-1.0,-1.0
ECO11674,ECO11674,2.0,1.0,ECO11674,1.0,0.0
ECO11677,ECO11677,1.0,1.0,ECO11677,0.0,0.0
ECO11680,ECO11680,-3.0,-1.0,ECO11680,-1.0,-1.0
ECO11685,ECO11685,-2.0,-1.0,ECO11685,-1.0,0.0
ECO11690,ECO11690,1.0,1.0,ECO11690,0.0,0.0
ECO11702,ECO11702,-3.0,-1.0,ECO11702,-1.0,-1.0
ECO11705,ECO11705,-2.0,-1.0,ECO11705,0.0,-1.0
ECO11709,ECO11709,-1.0,-1.0,ECO11709,0.0,0.0
ECO11712,ECO11712,-1.0,-1.0,ECO11712,0.0,0.0
ECO11714,ECO11714,2.0,1.0,ECO11714,1.0,0.0
ECO11722,ECO11722,-1.0,-1.0,ECO11722,0.0,0.0
ECO11728,ECO11728,-3.0,-1.0,ECO11728,-1.0,-1.0
ECO11738,ECO11738,-3.0,-1.0,ECO11738,-1.0,-1.0
ECO11739,ECO11739,-2.0,-1.0,ECO11739,-1.0,0.0
ECO11741,ECO11741,-1.0,-1.0,ECO11741,0.0,0.0
ECO11744,ECO11744,-1.0,-1.0,ECO11744,0.0,0.0
