name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO11449,11971,138867,J100814.29+302924.0,152.0594733805389,30.49194253993115,15.7,0.020874241,sdss,157871,0.013711103,1164133900.0,285.361328125,239.15945434570312,195316358,1953,163,53358,0.0,0.9790195,0.03219179,209.72354,5.4193373,57.300938,3.4911594,42.58634,1.9334029,0.6963316999999999,713.0374,9.747628,191.67094,7.41295,35.221436,0.568915,78.643295,3.0256467,21.140034,1.3931061000000002,48.11077,2.5911205,206.64343,6.768517,35.38334000000001,1.5923469,35.843388,1.1262742,17.931206,2.9244,4.5963874,0.98491544,0.0036015857000000007,61.923084,744.7894,23.497969,85.49348,11.433247,33.48782,3.517294,425.9352,7.0712705,73.66131,3.0665643,33.834652,1.2174066,10.945644,1.9173119,0.35000333,1.7309655,2.803663,1.6331793,-9999.0,-9999.0,0.5622959,5.472961,152.05958333333334,30.49,0.020874241,sdss,legacy,good,1406,152.05902,30.491594,ECO11449,0.0142,0.0515,0.0223,0.0091,0.0936,13.5999,16.5521,0.0365,30.4916,2.3934,0.1273,152.059,0.0679,0.8232,13.8527,20.1349,15.2504,15.0006,-0.0178108,13.2743,14.8384,0.6073,43.1905,0.6759,0.0234,0.0456,-19.8057,14.7773,0.0373,6205.65,0.218,0.207,0.0246,15.9816,2.12186,2.89911,1.04545,2.40641,0.315149,9.43,2.16881,0.920017,9.27,0.18972,1.39156,2.2680364,9.19,3.16228,0.687357,0,10.1739,0,0,0,0,0,,0,3,6168.79,-21.2798,0.0,50.5444,11.7699,0,12.0049,10.3355,0.131753,0.8231149999999999,10.6635,5166,0.117963,0.0,77.0027,11.9832,1.0,notinresolve,0,1,0,1.21576,L,7.300510000000001,0.226458,2.40641,9.27,-20.0996,1.0859,0.744743,1.7844,1.6961099999999998,2.40611,2.39461,0.0771465,0.134533,,,1.903895107784147
ECO05459,11974,138884,J101028.09+275725.9,152.6163233032276,27.95608858363815,14.6,0.015943328,sdss,157910,0.021058563,14013393000.0,461.6030883789063,445.1942138671875,234824557,2348,245,53757,78.59844,1.5193638,0.020732118,420.6878,10.788252,8.715567,0.3351349,60.73301,0.9814197,0.8794718,1077.2316,13.5331745,22.15585,0.45871013,60.17482800000001,0.6399921,641.69745,9.880849,13.198046,0.2810341,60.91133000000001,0.85095054,201.42859,10.319508,4.682354,0.22137217,60.281708,2.0416238,51.213005,6.730466000000002,1.0874016000000002,0.17628363,75.3619,10.81812,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,385.10028,9.348966,9.250974,0.31555963,65.80626,1.5839872,2.6433778,0.5313165,-1.299923,0.60875225,1.1741072,0.6896310999999999,-9999.0,-9999.0,1.8507807,26.475773,152.6170833333333,27.957222222222214,0.015943328,sdss,legacy,good,1674,152.61631,27.956108,ECO05459,0.0201,0.0729,0.0315,0.0128,0.1326,10.8385,16.7712,0.0517,27.9562,0.0316,0.1803,152.61700000000005,0.0962,0.1389,11.7707,17.8345,14.0246,13.4406,-0.112349,11.0442,13.1248,0.645,36.7577,0.0579,0.0478,0.0209,-20.7981,12.9377,0.0364,4716.21,0.2693,0.108,0.0209,15.2705,3.2970900000000003,4.1916400000000005,1.99982,0.218882,0.772911,10.29,2.96472,1.73327,10.13,0.506357,2.07017,1.8016342,9.97,0.125893,1.31944,3513790000,9.6919,0,0,0,85702200,0,ALFALFA,0,1,4716.21,-20.7981,0.0,0.0,11.6659,1,11.7769,10.1525,0.0,0.295797,10.2765,4170,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.15759,L,8.48273,0.320759,0.218882,10.15,-21.154,1.66278,1.49945,2.47213,2.65548,0.230929,3.46483,0.326736,0.506742,,,2.2024011688607925
ECO05470,11981,138939,J101503.49+393934.0,153.7565330910349,39.66353198343871,25.0,0.022522027000000003,sdss,158069,0.028051328,10696655000.0,239.8374938964844,252.66197204589844,142732596,1427,325,52996,103.92124,1.3113716999999998,0.009859438,771.15247,13.232551,14.378492,0.36808282,105.96958,3.2949858,1.1612528999999998,3550.5657,28.710796,67.02011,0.8966431,123.96492,3.7069008,2110.1301,18.19873,39.830597,0.4779506,117.59676,3.9516487,608.5366,11.857125,12.219984,0.25905642,116.22861,4.8902215999999985,65.94983,7.019164,1.2849478,0.16928035,98.565865,8.179704,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,193.677,8.292167999999998,3.880671,0.22445309,161.83235,10.455797,4.616098,0.39000946,0.30408785,0.38867885,1.0343164,0.36639297,-9999.0,-9999.0,2.1068761,30.4793,153.76458333333332,39.65944444444445,0.022522027000000003,sdss,legacy,good,1026,153.75651000000005,39.663541,ECO05470,0.0078,0.0282,0.0122,0.005,0.0513,11.7106,0.124,0.02,39.6635,0.0215,0.0697,153.757,0.0372,0.0976,12.5593,8.17452,15.139,14.4678,-0.0978699,11.9057,14.1182,0.8677,19.0324,0.1313,0.0315,0.0205,-20.4958,13.8762,0.0795,6766.87,0.0,0.0648,0.0217,16.5597,3.76221,4.66041,2.39438,0.587463,0.958241,10.25,3.22427,2.09173,10.17,0.655592,2.32607,0.43525891,9.99,0.630957,1.72655,0,9.0939,0,0,0,0,0,,0,1,6766.87,-20.4958,0.0,0.0,11.6189,1,11.6559,10.0855,0.0,0.8787290000000001,10.1315,4178,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1846,L,8.88848,0.124004,0.587463,10.07,-20.7827,2.02043,1.96944,2.89695,3.26578,0.073099,4.1423,0.481203,0.724089,,,1.3089689192398617
ECO08467,11989,139001,J102310.19+175744.9,155.79349100540145,17.962794194110497,14.6,0.01174289,sdss,158242,0.030124491,2292231200.0,188.92999267578125,181.1745147705078,259135340,2591,353,54140,48.998768,1.1977468,0.0048705093,1442.7947,20.859074,13.093795,0.27604187,54.501316,0.828024,0.70345724,4785.3037,47.31602,43.078518,0.65489215,54.366013,0.7182108,1501.2001,19.53771,13.514184,0.23332706,53.11024499999999,1.1458977,1218.1533,20.741201,9.497798,0.17932661,53.81369,0.87959373,100.7377,11.449193,0.8941153000000001,0.124881126,50.150196,4.984458999999998,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,805.1568,16.543087,6.537026,0.17708668,57.4808,2.3312714,0.044100996,0.2220257,-3.3130584,0.20882118,0.43209872,0.20020354,-9999.0,-9999.0,0.9436119,46.19192,155.7925,17.9625,0.01174289,sdss,legacy,good,1789,155.79348000000005,17.962760999999997,ECO08467,0.0169,0.0611,0.0264,0.0107,0.111,11.515,0.2685,0.0433,17.9628,0.0214,0.1509,155.793,0.0805,0.163,12.4911,4.44723,14.6079,14.0937,0.044624300000000006,11.9299,13.8483,0.7583,15.2094,0.146,0.0215,0.0205,-19.4244,13.655,0.0691,3408.88,0.0,0.0364,0.0204,15.6646,3.00239,3.88601,1.72932,0.391672,0.6770109999999999,9.67,2.8337,1.48551,9.49,0.433203,1.95009,0.98547509,9.33,0.28183800000000003,1.04112,0,9.39248,0,0,0,0,0,,0,1,3408.88,-19.4244,0.0,0.0,11.3099,1,11.3189,9.5035,0.0,0.290395,9.7535,6155,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1302,E,9.75113,0.268482,0.391672,9.49,-19.8395,1.4703700000000002,1.18042,2.2472,2.27699,0.394204,3.05382,0.234499,0.373796,,,1.6840600768229437
ECO09250,11999,139117,J103737.59+372720.0,159.40796122028303,37.45564016676485,14.4,0.023140114,sdss,158565,0.033253558,59625337000.0,246.1577453613281,384.2692565917969,199827433,1998,274,53433,220.423,1.9607937,0.0120116025,1010.6359,38.440304,4.1501675,0.2346163,316.31006,15.392143,0.9318308,835.39197,27.891275,3.3883357000000003,0.18830964,282.91476,12.862396,1491.152,34.0062,6.0480870000000015,0.18414213,293.0537,4.87154,129.16599,25.107016,0.6303038000000001,0.096747145,312.8494,38.341057,204.61284,25.558908,0.8685289,0.13410248,401.08716,42.411736,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,480.29315,23.008858,2.4720693,0.15620719,300.38248,10.919583,6.019299,0.2692279,-9999.0,-9999.0,1.8740371,0.34897968,-9999.0,-9999.0,2.4097476,44.504177,159.40666666666667,37.45555555555556,0.023140114,sdss,legacy,good,1454,159.40797,37.45564,ECO09250,0.0129,0.0467,0.0202,0.0082,0.085,9.9426,17.5728,0.0331,37.4558,0.0218,0.1155,159.408,0.0616,0.0255,10.9169,15.5744,13.8039,13.0065,-0.127426,10.2189,12.5813,0.3348,41.4107,0.0366,0.0214,0.0204,-22.0373,12.2671,0.0422,6942.96,0.0927,0.0323,0.0204,15.4283,4.29436,5.27467,2.70681,0.0982906,1.12248,11.11,3.69033,2.3276,11.03,0.743263,2.71002,1.6174825000000002,10.87,0.125893,1.93493,0,9.95389,0,0,0,0,0,,0,3,6941.73,-22.1958,0.0,42.2729,12.7339,1,12.5779,11.0865,0.16858900000000002,0.700288,11.1345,4220,0.16858499999999998,0.0,112.264,12.6635,1.0,notinresolve,0,1,0,1.00009,L,9.40496,0.2055,0.0982906,11.05,-22.314,2.35212,2.23891,3.2950800000000005,3.717,0.0545125,4.65996,0.570049,0.874033,,,0.5855429550778234
ECO09350,12001,139127,J103923.89-002319.9,159.8516034547086,-0.3893242225093208,14.5,0.01855623,sdss,158593,0.015058835,2080100500.0,362.13568115234375,289.54241943359375,27418713,274,187,51913,21.675512,0.99174106,0.0045042145,1557.1191,10.413869,47.091053,0.50135875,47.797848,0.8983950999999999,0.7115246999999999,8266.5,48.35586,246.30322,2.3583007,48.33705,0.5558066999999999,1195.7119,8.581465,35.626648,0.36038798,49.028667,1.1334684,2461.0803,17.111765,47.04961,0.4456043,42.484398,1.0653441,109.35228,4.2527194,3.105511,0.15083477,47.59415,2.5047622000000005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,4112.1123,24.918968,82.48284,0.68887997,45.608242,1.1673075000000002,14.316707,0.31278434,4.324024,0.26362392,4.6603713,0.24534096,-9999.0,-9999.0,0.4831113,42.568153,159.84958333333333,-0.3888888888888889,0.01855623,sdss,legacy,marginal,114,159.85161000000005,-0.38928754,ECO09350,0.0308,0.1116,0.0482,0.0196,0.2028,11.6309,16.0942,0.0791,-0.3892,0.0215,0.2757,159.851,0.1471,0.5027,12.9971,10.4472,14.6321,14.3437,-0.0414963,12.5105,14.2168,0.4704,21.598000000000006,0.0898,0.0438,0.0225,-20.2287,14.1037,0.0264,5372.35,0.1371,0.146,0.0204,15.4475,2.10965,2.88903,1.03829,3.74428,0.296925,9.49,2.14767,0.920822,9.37,0.17945899999999998,1.36828,3.3355568999999994,9.33,3.16228,0.6763859999999999,0,10.3849,0,0,0,0,0,,0,7,5421.84,-22.5741,0.0,55.8457,12.7069,0,12.8889,11.0715,0.17139200000000002,0.318934,11.2355,263,0.254679,12.6974,92.267,12.5987,1.0,notinresolve,1,1,0,1.25279,L,8.05735,0.490533,3.74428,9.37,-20.5175,1.04221,0.72127,1.73602,1.6577400000000002,3.74397,2.35155,0.0608616,0.105745,,,2.2252551571303614
ECO09361,12003,139130,J103938.89+251917.0,159.9126651116295,25.322766005982885,14.3,0.01733419,sdss,158600,0.022289164,7429830000.0,271.71929931640625,407.0192565917969,235260070,2352,600,53770,30.582947,1.1853818,0.006460103000000001,535.029,11.695357,10.401492,0.34271014,54.94054000000001,1.0184573,0.71478313,1570.3835,17.16434,30.084541,0.5395302,53.80290600000001,0.5410109000000001,497.13373,9.837399,9.523813,0.2559022,53.798965,1.0703644,408.8224,12.258587,6.0592475,0.17928308,52.412354,1.3152784,36.58952,7.204860000000001,0.68046033,0.16488412,59.99654,8.952028,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,178.32924,9.554576,2.7634275,0.1986076,73.17394,3.8947306,-1.2455915000000002,0.29666096,-3.6998274,0.2784871,0.13466879999999998,0.25964913,-9999.0,-9999.0,0.8776870999999999,33.849686,159.91208333333333,25.321388888888887,0.01733419,sdss,legacy,good,1678,159.91265,25.322739,ECO09361,0.0141,0.0512,0.0221,0.009000000000000001,0.0931,11.1854,0.2251,0.0363,25.3225,0.037000000000000005,0.1265,159.91299999999995,0.0675,0.0769,12.0774,14.534,13.8107,13.465,-0.112663,11.5112,13.3,0.5034,34.1042,0.0773,0.0216,0.0204,-20.9251,13.1286,0.0262,5124.1,0.0,0.0705,0.022,14.6997,2.44541,3.27825,1.27781,1.5654,0.450361,10.07,2.45081,1.10398,9.83,0.276539,1.61797,6.6883664000000005,9.73,1.41254,0.742161,9003910000,10.1006,0,0,0,113813000,0,ALFALFA,0,1,5124.1,-20.9251,0.0,0.0,11.4809,1,11.8339,9.8355,0.0,0.250518,10.2845,6700,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.15528,L,8.39749,0.22509,1.5654,9.83,-21.3561,1.15479,0.813044,1.87154,1.79384,1.56538,2.51059,0.103107,0.17399,,,1.4365026508709298
ECO09824,12012,139187,J104705.69+071412.9,161.77414772470846,7.237853194725152,15.5,0.020111857,sdss,158752,0.02153699,8179842000.0,207.9131317138672,195.7613677978516,100138370,1001,383,52670,61.54975,1.4532053,0.009321452,286.76447,15.497909,3.461987,0.27732408,76.6238,4.373948,0.95426756,636.27545,12.341974,7.4889402,0.2458728,64.6672,1.951546,693.1063,13.947874,8.157838,0.22194019,78.770996,2.144745,109.911545,13.226815,1.2185254,0.11741832,71.41286,6.640432400000001,88.50154,10.511314,1.046199,0.15374176,142.0162,12.343928,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,164.07756,12.066847,1.8785127,0.18242656,127.30728,11.58258,-1.1077372,0.30180359999999995,-4.1528344,0.29689184,1.0181745,0.33979222,-9999.0,-9999.0,2.083794,35.129776,161.77374999999995,7.2369444444444415,0.020111857,sdss,legacy,marginal,773,161.77415,7.237835400000002,ECO09824,0.0146,0.0527,0.0228,0.0093,0.0958,12.2151,19.6368,0.0374,7.2381,0.0218,0.1303,161.774,0.0695,0.3218,12.8408,5.6225,15.4585,14.774,0.0237236,12.1978,14.4353,0.8654,16.9063,0.0904,0.021,0.0217,-19.9211,14.1629,0.0331,5891.53,0.1643,0.2372,0.0243,16.9856,3.7328,4.61342,2.40104,0.327061,0.966463,10.03,3.17884,2.09766,9.93,0.66308,2.29822,0.12552775,9.79,0.630957,1.88264,3310070000,8.8539,0,0,1,167175000,0,ALFALFA,0,2,5979.4,-20.597,0.0,155.746,11.7509,1,11.6909,10.2645,0.0188058,0.606701,10.3185,7025,0.108099,0.0,67.5563,11.6895,1.0,notinresolve,1,1,1,1.17396,L,9.4334,0.231762,0.327061,9.95,-20.1454,2.05778,2.14167,2.91573,3.39299,0.0552553,4.25094,0.547424,0.8064560000000001,,,1.0297226868450111
ECO09858,12014,139193,J104739.79+261742.0,161.91405511326354,26.294812504299678,14.7,0.021772455,sdss,158766,0.030064315,36285830000.0,325.992919921875,453.7955932617188,235552292,2355,522,53792,140.14172,1.6048546,0.013851109,420.80206,15.3692465,4.5751653,0.24592933,132.8515,4.4719004999999985,0.74069554,1536.4584,16.840614000000002,16.778788,0.30663297,124.568016,2.114791,734.3007,13.292693,8.018880000000001,0.19686505,124.681854,3.574471,223.56332,12.013839,3.0815547000000003,0.14505704,115.24249,4.6157775,72.52877,9.740133,0.83016616,0.13818182,161.77856,14.830974,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,118.03303,9.457426,1.6602198,0.17781113,180.25809,9.147707,3.83883,0.36827016,1.2667805,0.4033746,1.4242831,0.46705487,-9999.0,-9999.0,2.588351,35.693104,161.91583333333332,26.295,0.021772455,sdss,legacy,good,1681,161.91403,26.294815000000003,ECO09858,0.0196,0.0709,0.0307,0.0125,0.129,10.5917,0.3119,0.0503,26.2947,0.0493,0.1753,161.914,0.0936,0.1234,11.3831,18.8038,14.0555,13.3642,-0.152111,10.7851,12.9817,0.3962,43.0274,0.0501,0.0254,0.0265,-21.5561,12.7242,0.1814,6462.91,0.0,0.0503,0.0225,15.4442,3.84017,4.75345,2.45357,0.511496,0.983953,10.73,3.28384,2.13946,10.65,0.669851,2.37056,1.2277066,10.45,0.630957,1.7385099999999998,13277500000,9.78037,0,0,1,221292000,0,ALFALFA,0,2,6516.11,-21.9082,0.0,94.3031,12.2319,1,12.3729,10.7515,0.0540799,1.15793,10.8445,7052,0.134447,0.0,93.6696,12.3635,1.0,notinresolve,0,1,1,1.029,L,8.70836,0.311927,0.511496,10.59,-21.899,2.00712,1.9799400000000005,2.88013,3.2665900000000003,0.0983255,4.13961,0.479034,0.7204689999999999,,,0.4384154135535685
ECO09890,12015,139198,J104752.39+261505.0,161.96926883889316,26.250618516607762,15.4,0.022128312,sdss,158777,0.02040778,5998184000.0,214.87249755859366,172.49664306640625,235552492,2355,524,53792,83.62404000000002,1.1594226,0.006469076999999999,1642.5944,18.744919,20.871996,0.3647529000000001,71.37102,1.3446157,0.7026949,5651.436,42.96938,71.67591999999998,0.8749879,68.20129,0.65765053,2015.279,20.034393,25.55934,0.3402526,70.74969,1.0680343,1243.0146,16.629955,16.087677,0.24701177,66.515335,1.4581333,110.78643,9.0649805,1.4406818,0.14669849999999998,74.94187,4.78874,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,499.4413,12.056811,6.578545,0.21324395,68.852905,2.3470173,4.637345,0.3218403,-1.062113,0.29862209999999995,1.163648,0.27996624,-9999.0,-9999.0,1.3733956,36.530853,161.96833333333333,26.25138888888889,0.022128312,sdss,legacy,good,1681,161.96948999999995,26.251040000000003,ECO09890,0.0205,0.0742,0.0321,0.0131,0.135,11.025,0.3265,0.0526,26.2508,0.0214,0.1835,161.97,0.0979,0.4919,12.5828,5.411969999999998,15.068,14.4458,-0.228331,11.7801,14.1278,0.449,15.2739,0.0308,0.021,0.0205,-20.5142,13.8528,0.0266,6569.32,0.0,0.0358,0.0205,16.1613,3.3834,4.38716,1.88042,0.154226,0.8395959999999999,10.35,3.34634,1.56544,10.15,0.524614,2.34258,3.295606,9.99,0.125893,1.01735,3824500000,9.87517,0,0,1,187068000,0,ALFALFA,0,2,6516.11,-21.9082,0.0,94.3031,12.2319,0,12.3729,10.7515,0.0540799,0.9791,10.8445,7052,0.134447,0.0,93.6696,12.3635,1.0,notinresolve,0,1,1,1.19119,L,9.52092,0.326466,0.154226,10.15,-20.9268,1.82345,1.22194,2.72813,2.55247,0.154227,3.45715,0.288326,0.49292,,,2.4524691768193345
ECO12320,12017,139203,J104813.70+183801.9,162.05794518766277,18.63359018698627,15.6,0.020447213,sdss,158785,0.03457772,1122460700.0,125.0756607055664,116.7845458984375,247959774,2479,597,54174,12.683908,1.1211462,0.009427431,441.11786,7.575171000000001,21.655859,0.59593505,46.071964,0.9878577,0.62514323,1309.5422,12.469656,62.848587,1.057998,43.253807,0.64775914,302.83917,5.7198086,14.534098,0.385819,47.06646,1.6411862000000002,401.24423,8.7557535,13.676659,0.32764336,43.99590300000001,1.4642541,23.025993,4.2028556,1.063185,0.24105638,27.31929,5.727418,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,368.2084,7.8192606,13.512208,0.40493873,47.74174,1.4011108,2.754099,0.4886193,-2.2439446,0.44327268,1.0067362,0.40876222,-9999.0,-9999.0,0.3985754,22.090315,162.05708333333334,18.633888888888887,0.020447213,sdss,legacy,good,1755,162.05794,18.6336,ECO12320,0.0184,0.0668,0.0289,0.0118,0.1214,13.4643,0.2937,0.0474,18.6336,0.0808,0.1651,162.058,0.0881,0.0904,14.2351,4.6895,16.0667,15.6964,0.0119572,13.5107,15.5073,0.8894,10.7769,0.3463,0.0239,0.0206,-19.068,15.3194,0.0294,6030.52,0.0,0.0891,0.0225,16.9915,2.5036,3.33526,1.32835,1.1132799999999998,0.480337,9.37,2.48725,1.1451,9.13,0.297081,1.65559,1.1368846,9.01,0.630957,0.780533,0,9.51519,0,0,0,0,0,,0,1,6030.52,-19.068,0.0,0.0,11.1629,1,11.2369,9.1485,0.0,0.826125,9.6665,8624,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1076700000000002,L,8.51885,0.293698,1.1132799999999998,9.13,-19.4907,1.19968,0.8625870000000001,1.91977,1.85674,1.1133,2.57683,0.123466,0.205521,,,0.1859525396358616
ECO05554,12022,139226,J105025.50+153807.9,162.60836873493002,15.636032223288716,15.7,0.02265748,sdss,158848,0.026903538,5890059000.0,187.9515686035156,228.83343505859366,248325252,2483,252,53852,75.46193000000002,1.26597,0.011739379,1388.476,15.128137,27.521366,0.46345744,78.18567,1.824373,0.87490046,6241.1255,47.600796,123.46108999999998,1.5467299,92.892555,1.7838584,2228.0115,20.734,44.074215,0.5571149999999999,81.49239,2.1869037,1050.6426,14.198989,23.656199,0.392198,81.55424000000002,1.9377048,79.821014,7.095910000000001,1.6175716999999998,0.1792067,78.85234,6.340978,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,273.6773,8.882858,6.029147,0.26401648,101.82684,4.930668,7.7864122,0.4704619,1.8272507,0.47632203,1.3343203,0.4933379,-9999.0,-9999.0,2.1596694,28.500525,162.60625000000005,15.635555555555555,0.02265748,sdss,legacy,good,1727,162.60837,15.636046,ECO05554,0.0157,0.057,0.0247,0.01,0.1037,12.2128,0.2508,0.0404,15.636,0.0216,0.141,162.608,0.0752,0.1358,13.2422,5.40814,15.7407,15.0579,-0.0553894,12.5062,14.7381,0.5382,13.6332,0.0325,0.026,0.0344,-19.9156,14.4767,0.0608,6679.7,0.0,0.0403,0.0207,17.1741,3.72207,4.62162,2.36016,0.495338,0.937651,9.95,3.19912,2.06494,9.85,0.642433,2.29957,0.24745106,9.75,0.630957,1.70038,1280380000,8.7739,0,0,0,0,0,ALFALFA,1,1,6679.7,-19.9156,0.0,0.0,11.4579,1,11.4589,9.7995,0.0,0.667339,9.8455,4250,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.17574,L,9.05104,0.250801,0.495338,9.79,-20.2033,1.98746,1.93399,2.86343,3.2218400000000003,0.079541,4.09782,0.466,0.699612,,,1.2777790592170593
ECO10258,12028,139237,J105148.60+434549.9,162.95123652548125,43.764108015852145,15.2,0.011085507,sdss,158888,0.020759445,413946560.0,175.7952117919922,188.49212646484366,136238250,1362,382,53050,13.0041065,1.1296369,0.0066632135,395.61737,6.1301966,13.292593,0.32207167,40.171093,1.2825207,0.70857584,1634.5919,11.706962,54.21195,0.6678613,37.005245,0.41100115,156.2159,4.304475,5.180968,0.19674988,40.901165,2.045536,434.7199700000001,8.062827,10.226226,0.1962658,38.376595,1.5723511,50.678574,4.2261440000000015,1.6039076,0.16401757,45.743305,4.8001437000000005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1525.7496,13.203328,36.979347,0.45244393,34.694054,1.6627923999999998,-0.8115635,0.30945057,-3.854094,0.29446393,1.7870393,0.30627427,-9999.0,-9999.0,0.8149119,33.038197,162.9525,43.76388888888889,0.011085507,sdss,legacy,good,978,162.95127,43.764131,ECO10258,0.0078,0.0282,0.0122,0.005,0.0513,12.794,16.9192,0.02,43.7636,0.0333,0.0698,162.951,0.0372,0.1345,13.8646,6.91719,15.3465,15.0549,-0.0459099,13.1557,14.918,0.5165,15.1241,0.1164,0.021,0.036000000000000004,-18.3827,14.8438,0.0335,3350.97,0.1152,0.1412,0.0205,16.207,2.36005,3.16713,1.24509,2.56216,0.352488,8.89,2.27453,1.10695,8.73,0.214346,1.46745,0.33159805,8.65,3.16228,0.932823,0,9.43718,0,0,0,0,0,,0,2,3343.54,-21.4727,0.0,13.1603,12.1569,0,12.1149,10.6605,0.0224138,0.15220999999999998,10.7535,7323,0.118554,0.0,69.33,12.029000000000002,1.0,notinresolve,0,1,0,1.20401,L,8.24305,0.124164,2.56216,8.73,-18.5791,1.23645,1.0195299999999998,1.98347,2.0394,2.5623,2.78643,0.129871,0.216574,,,1.928228473097901
