name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0612,0,-0.7769944,0,-0.7769944,73.58308,10.2313,107.2427,8.71928,201.4719,12.6454,-3.021889,10.91149,434.1843,12.4641,120.2651,12.56786,373.0042,13.75465,11.09264,10.28485,191.837,15.44818,591.7739,8.453269,1785.013,25.71947,1784.927,25.49698,639.3506,19.67715,554.0817,19.76037,-25.97583,14.8986,0,1.098836,405.1014,16.50013,0,0,2.70E-13,0,3843.036,2704.911,121.3878,33.7585,488.1073,51.84069,803.0131,64.31025,22.88317,36.59276,0,0,0,0,1201.291,53.49816,287.4711,20.15049,821.3461,57.57282,84.17674,53.33659,332.282,51.91025,1206.25,26.61312,3550.925,87.80549,3547.794,78.27389,1135.811,60.43618,965.9502,67.76498
rs0541,0,-0.7541362,0,-0.7541362,18.11289,6.469156,166.942,5.581865,302.2019,5.980738,1.646625,4.17474,708.5969,8.629049,99.23801,4.420974,304.7392,6.251842,77.27543,3.708935,37.35036,3.400748,319.2216,2.971781,2779.349,22.06499,962.8463,8.96357,375.2755,6.235567,264.1755,5.863032,41.80141,3.795948,0,1.06651,307.6535,6.52926,0,0,959.4475,196.3927,2100.129,228.7497,304.5953,74.1713,498.2459,35.81449,803.4605,39.60238,0,0,3.618482,44.46386,0,0,1718.221,52.8036,257.0615,9.550481,734.4613,27.28709,168.1664,12.92654,69.94808,8.675295,660.5723,16.23028,5581.644,126.0642,1942.86,47.73612,752.6984,24.58582,530.7949,22.21809
rf0797,0,-0.7890528,0,-0.7890528,7.918481,3.195019,13.01679,2.538655,24.31488,2.191557,4.505737,2.033144,43.27304,2.116017,29.7858,1.919268,99.34466,2.733978,3.006224,1.753697,4.014674,1.340339,3.829419,0.3792454,115.4598,2.178373,11.55041,1.143891,22.97522,1.335732,12.98432,1.797823,7.136505,88.55227,0,1.115889,99.01315,2.752525,0,0,0,0,2.15E+16,1.25E+12,13.03259,9.247945,14.71616,6.80148,26.74525,5.191987,3.093436,8.589021,2.313955,6.920779,4.626527,6.176746,51.59215,6.524433,41.87047,3.717164,119.6299,10.62047,3.773634,5.686758,6.224606,3.306305,4.905286,0.8745433,132.3659,10.06348,14.42731,2.572186,27.90177,3.053319,16.08325,3.438269
rs0244,-6845.519,138759.8,-142.1846,2149.806,53.47885,7.690349,12.19853,5.678404,36.73348,5.643382,8.656505,5.746252,69.24437,6.085011,213.1859,7.699174,593.6413,9.979443,10.06603,6.246714,61.94308,6.739285,138.7939,3.046404,335.0635,9.741085,418.6344,9.188647,164.2978,8.313977,133.2142,7.933367,26.56802,7.397924,203.5472,308.5532,578.9626,9.812021,0,0,176.7916,0,1502.229,132.7594,166.7525,49.53365,124.6964,74.48916,180.7359,33.10605,0,0,0,0,57.8189,92.03801,502.9399,65.67057,640.6136,16.86872,1830.325,48.19635,83.71441,36.13789,157.2528,36.64228,386.9871,15.04436,862.1187,40.0186,1138.197,44.24811,403.9747,45.8022,302.562,42.14399
rs0175,0,-0.7851269,0,-0.7851269,4.467301,3.959786,22.9266,2.771262,34.24184,2.475245,0.8527302,2.368007,78.90337,2.396046,27.23424,2.166046,78.83698,2.545225,8.626582,1.918886,12.59931,1.603429,34.12069,0.7006581,345.0941,3.690537,102.9159,2.113344,69.7465,2.198462,44.50783,2.090967,8.043882,1.813176,0,1.110337,78.39797,2.758871,0,0,1862.317,0,501.8482,744.8148,32.6385,61.27935,83.96793,14.74843,131.7697,16.3752,0,0,0,0,44.97504,834.9478,272.1689,11.72975,81.68091,4.170292,233.374,11.91512,34.02128,12.73945,32.59196,6.154127,82.55186,2.327545,794.3377,14.80405,242.7996,6.845722,157.1372,7.872389,99.92526,7.563767
rs0058,0,-0.7506518,0,-0.7506518,5.877616,3.613496,4.694889,2.6103,6.261299,2.231913,1.900069,2.214307,23.67479,1.908258,13.78903,1.929889,47.34624,2.255401,5.984436,2.03071,1.734796,1.132736,1.232397,0.3266581,65.3847,1.609361,3.717194,0.9852752,14.74244,1.749424,8.761604,1.122214,2.546617,1.225849,0,1.061582,47.37636,2.293382,0,0,300.1991,882.3765,-9999,0,8.329098,12.63244,5.39717,6.849445,7.395822,6.59373,2.143848,14.77718,0,0,3.139687,8.781471,21.85876,5.353071,16.11797,3.110788,46.05133,8.887965,8.28932,4.742242,3.274608,2.966463,1.823826,0.9472728,63.23801,9.365893,5.364194,2.786096,16.07387,4.156325,10.65183,2.637771
rf0706,41.05083,6.46496,42.04684,6.475322,17.37528,3.945147,15.51121,2.890913,10.80207,2.683171,-1.234359,3.088665,26.12103,2.742999,12.04143,3.010525,28.90006,3.190643,-2.453811,2.587415,8.899621,2.749892,10.95126,0.9722335,86.02935,3.157424,33.03154,2.932477,33.91444,3.237268,22.84527,3.142068,2.85597,3.09529,83.50488,9.993973,27.44126,3.410647,0,0,69.92942,44.82362,60.74834,29.56507,21.96982,8.446231,25.16128,9.987328,11.18947,8.064234,0,0,2.62724,16.25602,2.578991,11.15871,38.75053,7.251638,15.78082,2.62261,45.08805,7.493173,0,0,11.18929,6.62364,16.42567,2.375674,114.1176,7.500158,48.31081,6.987276,39.52718,5.944687,26.07453,6.126482
rf0301,0,-0.7478531,-116615.3,181801.9,4.262403,4.173104,5.485955,2.800886,10.9268,2.646826,0.5638881,3.589376,10.97858,2.522501,23.23903,3.755671,68.6575,4.613066,1.205476,2.788044,-2.745949,3.52128,4.681925,1.183179,36.03983,2.695879,14.12177,3.568736,10.54919,3.651773,2.148184,3.981611,-4.779719,4.574855,-2.744562,223.567,68.02824,4.615292,0,0,231.4731,1530.162,53.26459,3218.204,25.08165,27.4435,48.22982,19.46233,91.10039,24.79995,0,0,6.598673,15.57154,649.5909,0,105.0796,23.32315,46.14956,3.403163,131.8559,9.723325,107.6563,46.48936,0,0,9.229046,4.402758,36.47293,9.394305,27.14425,12.94929,3.321553,15.46395,0,0
rf0199,0,-0.8343804,0,-0.8343804,1.459154,3.13938,1.064382,2.181118,2.896184,1.99011,2.45387,1.770611,4.325318,1.550197,0.6679393,1.365746,3.270912,1.417143,-0.8833109,1.497744,0.7849424,0.9553287,1.234511,0.3058668,22.853,1.361068,3.723572,0.922564,3.66787,1.146812,5.626764,1.098978,0.7329499,1.112708,0,1.179992,3.636612,1.312704,0,0,36.24037,11.39201,0,0,45.16979,0,5.635359,12.30153,9.683961,9.599586,8.772188,9.122434,0,0,1.861317,14.44169,6.821024,2.810174,1.668454,1.23563,4.767012,3.530372,0,0,4.441397,3.909437,1.616568,0.7311693,26.2781,2.212266,4.754611,2.150498,5.601557,3.015295,6.489321,1.847891
rf0637,0,-0.8156864,0,-0.8156864,3.368627,2.83356,0.2730761,2.06385,-2.515245,1.91581,2.078834,2.012728,3.278723,1.621785,2.675098,1.543166,1.74338,1.477571,-2.7713,1.904316,3.533958,1.339011,0.9271135,0.3982678,13.0149,1.545269,2.796388,1.201266,16.51934,13.84681,3.911425,1.436495,0.6045463,1.561007,0,1.153555,1.949675,1.860512,0,0,0,0,22.56931,8.032666,4.330135,7.680463,2.222734,5.443696,0,0,7.212162,0,1.996078,6.902706,3.410795,3.27178,4.554707,3.034404,2.538892,1.563644,7.253976,4.467555,0,0,3.998276,2.981925,3.489952,1.407028,18.64514,3.249301,10.26456,4.138317,2.887203,5.324638,6.691472,3.4251
rs0842,0,-0.7689101,0,-0.7689101,62.47953,5.274915,66.12659,3.572183,119.909,3.378162,12.14495,2.762609,256.7378,4.030148,209.767,3.601775,672.9594,7.471392,29.89267,2.156822,26.87331,1.594976,21.37771,0.5478654,760.6026,6.297284,64.4801,1.652487,129.7917,2.547842,86.42943,1.942897,16.84203,1.54976,0,1.087403,674.9449,7.480357,0,0,2.47E+22,2.23E+17,0,0,76.83508,9.809956,75.24532,9.00558,131.3233,9.100215,11.50417,6.767416,5.321511,17.56281,0,0,275.8067,13.44279,241.238,11.23477,689.2514,32.09935,29.56628,4.570152,27.65503,3.699531,22.92825,1.360927,788.561,23.35459,67.43602,4.002726,136.0914,6.145941,90.84259,4.448831
rs0314,0,-0.8083256,0,-0.8083256,-5.364618,3.929793,3.94324,2.864551,14.00486,2.49001,-0.5515093,2.26931,28.99454,2.029192,7.878764,1.828809,25.71166,2.043228,1.768988,1.872233,2.743062,1.288833,8.466464,0.4528456,119.3965,2.125666,25.53681,1.365885,27.85986,1.502494,18.55211,2.031354,7.34831,4.510254,0,1.143145,25.53335,2.311821,0,0,128.8391,72.69921,11.39325,58.97862,0,0,27.83878,13.62687,19.95639,5.284608,0,0,0,0,0,0,39.38487,5.333749,11.59154,1.302441,33.11868,3.721261,2.868569,7.853439,4.492765,2.400922,11.4488,1.132684,148.236,6.277208,33.67293,3.331424,34.01071,3.004481,23.24159,3.335578
rf0032,0,-0.7565306,0,-0.7565306,-4.077845,3.190052,1.188092,2.581897,6.003565,2.295923,-0.8292454,2.291033,12.11508,2.10183,6.047849,1.956994,12.836,2.108032,1.532303,2.143815,0.9073428,1.396215,3.871974,0.4685913,41.10443,1.905061,11.67877,1.413378,13.35215,1.68048,12.26032,1.452179,1.748036,1.518264,0,1.069896,13.60888,2.538969,0,0,-9999,0,-9999,0,0,0,4.674526,10.41631,11.87788,6.678138,0,0,2.098139,17.49764,0,0,22.85935,5.616143,6.743603,1.795565,19.26744,5.130185,2.557973,11.57444,1.496377,7.76878,5.688835,0.9392036,54.69928,4.484197,16.73187,2.762363,17.34998,3.501602,15.6384,3.270586
rs0354,0,-0.7764902,0,-0.7764902,39.50834,3.678552,47.22175,2.654214,80.26984,2.559824,3.84113,2.056274,161.3631,2.819555,133.9844,2.720279,408.9265,4.53863,20.68986,1.656487,8.893305,1.290413,16.12605,0.4654807,460.5185,4.038433,48.63988,1.403996,68.33061,1.711846,50.03374,1.538609,13.81456,1.391975,0,1.098123,408.9406,4.539014,0,0,0,0,0,0,73.83326,9.566727,80.50922,7.335006,118.8318,6.846842,0,0,0,0,0,0,226.6981,9.95535,190.1906,5.844691,543.4017,16.69912,25.04899,3.175831,12.69483,2.560522,21.86221,1.164075,612.5577,13.34172,64.30063,3.423749,94.25518,3.694713,71.05685,3.529062
rs0253,0,-0.7460279,0,-0.7460279,16.90042,5.702062,14.8132,4.718128,17.36278,4.746716,1.249876,5.949876,34.07005,5.338747,12.9548,6.281174,54.28233,6.527688,3.50858,6.03172,15.24161,7.274085,56.06146,3.035341,130.8854,8.236627,169.0943,9.155278,87.54865,8.46508,57.00411,8.483737,1.448803,7.934193,0,1.055043,51.89734,6.891545,0,0,7417825,8.15E+07,30.50604,26961.61,52.99549,8.615379,0,0,0,0,0,0,0,0,0,0,0,0,8.888512,3.752032,25.39575,10.72009,12.40137,14.67886,23.35449,15.3553,55.73655,4.085886,103.2498,10.14204,163.931,12.01731,99.47914,11.19717,73.99134,13.09983
rs0055,0,-0.7323521,0,-0.7323521,10.08948,3.231753,52.38489,2.512468,83.82185,2.576049,2.133687,2.406149,188.2068,2.836908,19.39879,2.06952,54.444,2.268873,18.03616,1.870832,16.40495,1.664275,82.20416,0.8604854,680.705,4.391904,247.9467,2.59542,133.371,2.380217,92.46547,2.20129,6.251928,1.754621,0,1.035702,55.74626,2.638465,0,0,0,0,1.82E+09,245876.2,34.33906,11.0519,73.64781,6.752836,125.4433,7.656643,0,0,5.599994,5.400975,6.466618,5.839171,284.9294,8.620688,33.20036,2.067443,94.85816,5.906981,29.39603,5.300958,21.38732,3.188733,121.7045,2.662951,984.7031,16.74547,357.9545,7.832209,195.8266,5.891325,137.6741,5.406345
rs1304,0,-0.7922699,0,-0.7922699,25.01347,3.425058,22.21864,2.420628,40.96537,2.421008,3.741231,1.849096,86.33611,2.486879,93.83698,2.606454,301.1907,4.22382,6.932714,1.756494,4.683956,1.249435,5.424172,0.3858007,238.0527,3.013848,16.36056,1.163663,26.73383,1.386376,18.92542,1.575293,4.279499,1.709314,0,1.120439,300.8835,4.223138,0,0,0,0,95.06837,1961.004,27.92664,6.788312,23.43158,5.66039,44.3458,6.802771,2.329501,3.105198,3.667022,4.483949,0,14.53716,92.05142,8.409802,112.833,9.656562,322.3801,27.59018,8.439205,8.86792,8.130482,3.165362,6.053854,0.8015537,266.7862,17.01288,17.80545,2.357511,32.72641,3.123984,25.2971,4.107074
rf0718,65.30984,7.691231,66.20078,6.674046,1.056456,4.280352,9.111042,2.651844,21.30804,2.232996,1.90056,2.112781,38.90712,1.846966,17.13822,1.63377,57.71129,1.979753,-0.8552466,1.412144,5.185037,1.017194,4.282236,0.3166417,103.3688,1.581613,12.91621,0.9550633,19.62477,1.315393,15.49776,1.14511,1.756738,1.193765,128.0837,10.2108,57.11527,2.052921,0,0,75.27838,14.22762,74.41389,17.9266,4.183903,13.51981,4.534679,7.295323,17.51161,3.464233,0.4560398,27.60825,0,0,0,0,38.15259,4.639807,21.8725,2.14817,62.49287,6.13763,0,0,5.795542,2.073155,4.804718,0.6794676,112.9827,9.011,14.13152,1.998434,22.50649,2.410629,17.54887,2.28614
rf0609,304391.1,1124239,-15861.93,44454.22,11.34023,4.995538,5.432031,1.689837,-0.1312251,1.418564,-0.4116432,2.893766,-0.4782144,1.077796,2.724415,2.52957,1.491273,2.428753,1.995432,1.178101,-1.214717,1.899354,-1.464872,0.5928301,-0.02932023,0.6936201,-4.418393,1.78811,2.408526,2.020459,1.292446,2.762164,-2.965236,4.174046,0,0.9790368,0.07066876,1.30265,0,0,0,0,0,0,1.950629,13.91782,9.707458,4.617494,1.690788,10.67694,0.8827514,64.39536,0,0,0,0,4.540061,5.871298,0.263711,3.968654,0.75346,11.33901,4.79165,4.180033,0.8100252,20.84979,0,0,0,0,0,0,1.716756,3.686656,1.663583,4.508424
rf0067,0,-0.8327476,0,-0.8327476,3.205713,2.104285,-0.3272308,1.588573,2.342667,1.740617,1.720263,1.893379,1.282052,1.573422,1.583,1.814837,6.800071,2.072463,5.979758,1.871193,1.159641,1.479745,-0.4408922,0.4509197,15.65515,1.616555,-1.329833,1.360076,5.061623,2.092082,-0.3157825,1.724826,1.701681,1.890059,0,1.177683,6.245706,1.993895,0,0,0,0,0,0,4.514193,7.033796,0,0,0.6585895,62.52268,4.177734,0,0,0,0,0,0,0,2.825246,1.719707,8.072131,4.913448,9.073153,5.289663,0,0,0.3466637,2.96228,18.28832,4.355057,1.019599,8.712588,6.090641,3.895894,4.062795,7.819826
rf0747,0,-0.8219581,0,-0.8219581,4.911735,3.074613,4.334094,2.409093,10.40963,2.03353,5.276102,1.8495,23.4652,1.55736,11.87769,1.415325,35.80228,1.673299,2.72924,1.345502,0.6841011,0.8866159,0.6600468,0.2270292,54.32091,1.266661,1.990854,0.6847718,6.43294,0.7757084,5.433606,0.966156,1.637759,1.171901,0,1.162424,35.74224,1.496392,0,0,-9999,0,-9999,0,3.754944,0,4.9574,0,9.145637,0,3.134188,0,0,0,0,0,20.34556,0,12.57748,0,35.93567,0,2.666962,0,1.866199,0,0.8301787,0,52.53767,0,2.441702,0,7.420822,0,6.387657,0
rs0905,0,-0.8278967,0,-0.8278967,-3.640186,3.733082,1.035883,2.718826,-0.9868886,2.246889,-1.202857,2.199166,9.866884,1.828658,3.48071,1.72763,9.797436,1.813733,2.077656,1.795165,6.245368,1.34343,0.5123942,0.3709435,28.04718,1.525615,1.545499,1.11885,6.689711,1.32936,3.885417,1.124425,-1.405216,1.329341,0,1.170823,9.80782,1.815669,0,0,0,0,0,0,4.13021,0,4.126536,40.74593,2.351471,15.58512,0,0,1.033568,16.97765,2.326649,5.60156,16.92274,4.561123,3.98564,1.163692,11.38754,3.324834,5.954104,6.580821,7.69903,2.430667,1.007787,0.7313426,34.65523,2.342564,2.964078,2.151008,7.722961,2.316612,4.819682,2.384465
rs0568,0,-0.8463748,0,-0.8463748,0.9847593,5.172729,12.09853,3.699809,22.4938,3.208835,6.226729,3.038255,32.92746,2.54213,8.774184,2.246322,34.87695,2.797274,2.888919,2.304151,6.633917,1.736745,6.903616,0.5766467,115.941,2.672442,20.8229,1.739298,32.57693,2.320166,21.26773,1.876558,0.7109886,1.720983,0,1.196955,34.80172,3.069326,0,0,-9999,0,-9999,0,6.594431,21.47806,18.77339,8.04582,26.25333,6.527135,5.620494,10.78197,4.614393,9.036546,0,0,42.77913,6.455957,15.23059,2.218282,43.51598,6.337947,3.128963,9.551463,8.89473,4.393692,9.354763,1.132726,141.8714,9.100457,27.51401,3.331548,41.21478,3.956295,27.26796,3.808232
rs1277,0,-0.7396231,0,-0.7396231,17.70244,3.729442,33.16684,2.857009,59.79539,2.743053,-3.361372,2.335622,120.7631,2.94473,50.7485,2.380631,166.8158,3.504711,13.93556,1.977601,11.2872,1.518396,17.08172,0.665032,371.5517,4.562088,51.5224,2.005888,85.87479,2.534238,58.01479,2.676335,-8.244144,16.98616,0,1.045985,167.646,3.576438,0,0,55.59483,1624.039,828.9222,0,23.78368,9.666658,47.57927,5.35808,76.94256,5.401618,0,0,3.996873,4.966415,0,0,152.076,4.558916,67.50392,1.795803,192.8683,5.130865,15.44962,3.114512,13.64392,3.894783,21.29147,1.338148,445.6369,6.366732,62.62197,3.935731,102.4535,4.011742,69.05254,4.845424
rs1414,0,-0.8796819,0,-0.8796819,-1.860247,3.634453,-4.470267,2.679327,-5.850779,2.376913,-1.712426,2.576153,2.726144,1.971084,1.802828,1.873878,3.63092,1.835736,2.099923,1.694478,1.357908,1.233583,1.678281,0.3575062,16.17376,1.537615,5.062084,1.07832,5.680742,1.196037,2.790922,1.317198,1.186765,2.581672,0,1.244058,4.269317,2.450052,0,0,110.1671,6.12E+07,13.40952,18228.2,0,0,0,0,0,0,0,0,0,0,0.6247866,32.11699,7.338872,5.52529,1.941336,1.620994,5.546674,4.631411,1.346788,14.00584,2.437787,4.313596,1.869087,0.8432217,21.28175,2.7777,5.497315,2.480064,7.762654,2.948058,5.903594,3.248523
rf0131,0,-0.8177298,0,-0.8177298,8.140323,4.397241,0.07478949,3.023613,-0.6986625,2.667798,0.01080072,2.839787,4.757925,2.528563,-1.534944,2.328258,4.822968,2.507942,2.369618,2.381842,0.338377,1.721063,0.782062,0.5613062,-5.19212,1.817858,2.35888,1.693027,3.109235,1.885486,2.909089,1.848784,1.967349,2.027493,0,1.156445,5.619182,1.759823,0,0,0,0,0,0,9.938982,29.33814,0,0,7.964512,5.356944,0,0,1.852172,12.34038,0,0,17.35459,8.725883,4.554657,5.461188,13.01331,15.6034,0,0,0.4441529,0,1.141707,1.461027,0,0,3.357961,4.297138,2.851963,8.656573,2.451648,30.07569
rf0133,0,-0.8873305,0,-0.8873305,26.79453,7.008449,-8.259889,6.195293,16.69709,6.097548,-4.140823,7.233923,38.70938,6.912451,22.1142,7.932354,75.1974,8.449386,-8.663109,7.427385,19.04264,8.845467,44.16296,3.522072,161.1955,10.44871,133.2057,10.62337,60.59832,9.801383,32.93034,9.628267,-26.58537,9.465682,0,1.254875,76.99393,9.780034,0,0,85.75387,3.29E+08,165.5805,301.1601,77.66634,37.64282,0,0,4.625245,52.44425,0,0,0,0,0,0,66.8643,31.12839,47.72856,9.80544,136.3673,28.01554,32.83946,43.77233,30.91003,24.23374,71.56062,9.566622,228.3978,25.72268,210.4724,28.13712,77.13778,22.90767,45.88534,18.30534
rf0533,0,-0.7709743,0,-0.7709743,5.947157,3.81879,24.09989,2.976894,43.21272,2.8363,-4.496762,2.550849,83.55561,2.906982,31.35988,2.52106,99.56178,3.205665,7.914869,2.207747,16.6213,1.77855,18.15412,0.6583026,262.4785,3.671342,54.75702,1.985591,61.47194,2.080514,44.75422,1.951858,7.94955,1.841823,0,1.090322,98.35894,3.313802,0,0,317.7694,744.4448,0,0,24.76225,14.40995,36.30511,6.822889,68.57218,6.873316,0,0,10.67423,7.876338,1.548688,9.23063,120.1472,6.834272,45.56661,2.496897,130.1903,7.133992,14.27537,5.89089,22.92792,4.489167,23.38871,1.47377,337.1693,11.71307,68.79031,4.334617,78.0985,4.900976,57.76539,3.984388
rf0031,0,-0.9597637,7.96E+07,4.82E+08,16.90771,11.45699,328.1007,10.23917,568.3627,11.4473,17.17025,8.734585,1459.254,17.58324,139.2152,9.297905,456.4566,11.82042,194.2518,8.88833,139.7793,9.58976,1000.962,8.638054,7724.177,57.42961,3019.131,26.05434,1388.131,19.62892,1071.75,17.35881,101.9952,11.25667,0,1.357311,454.573,12.76612,0,0,25821.72,2452.187,4738.767,278.3986,493.5628,289.0598,1376.189,68.0659,1913.671,75.0074,240.024,126.7781,83.08842,79.72375,0,0,4238.937,84.00847,452.6848,17.45873,1293.385,49.88209,509.3202,41.81926,280.9546,35.81948,2166.226,30.29303,16475.3,190.7189,6371.254,89.09714,2893.297,60.39052,2252.967,54.75894
rf0794,0,-0.7897427,354.9323,773.2303,10.81243,4.317318,9.313234,2.574349,14.61564,2.442478,0.5380891,2.570776,37.99792,2.423835,2.085646,2.136519,10.84686,2.304152,0.7479263,2.024886,4.656971,1.752836,18.47423,0.759349,142.6366,2.971322,55.72256,2.29037,28.35333,2.265842,23.0892,2.24267,-0.12959,2.462124,9.574922,3481664,9.835799,2.040455,0,0,0,0,984.0773,0,16.60797,11.16198,30.07311,8.960799,27.77681,5.857642,0,0,57.16723,58.33875,0,0,70.97001,7.794597,6.806614,2.10501,19.44747,6.014315,4.364005,5.704112,9.22459,7.931769,25.9066,1.512419,189.7432,6.553642,76.19589,4.448291,33.20099,4.275821,28.79897,5.27865
rf0432,0,-0.8424271,0,-0.8424271,3.081624,3.606565,7.074772,2.776668,16.3148,2.672185,-1.826628,2.544533,23.00095,2.195771,5.81323,2.165191,20.55572,2.303462,2.192806,2.042913,6.044169,1.444535,4.633408,0.4614836,70.48397,2.113223,13.97543,1.391939,20.09393,1.582754,15.5771,2.079981,-9.572823,6.035975,0,1.191372,25.77423,3.13306,0,0,0,0,0,0,14.24933,10.67999,10.67661,4.93499,18.55505,69.86656,0,0,6.202829,5.095927,4.485573,5.440579,25.27015,3.732,11.31522,1.712247,32.32921,4.892134,3.253465,7.084701,7.402005,40.76234,4.880247,0.6879295,73.14662,4.096301,14.35367,2.023322,22.77555,3.078127,16.72676,3.466007
rs1336,1.80E+09,2.17E+09,-7206.16,3894.044,5.438848,4.628437,30.14587,4.761554,42.29383,3.737638,-2.312918,3.835917,137.9159,4.356808,21.41055,3.679156,43.74293,3.847393,15.19258,3.672978,18.95042,3.655828,100.2445,1.862436,825.4088,9.466381,302.3605,5.617531,115.6217,4.67005,84.78727,4.520648,4.562864,3.993263,-2073.411,46964.8,40.81389,3.996047,0,0,-9999,0,2858.152,100948.3,39.96615,9.27736,23.97508,10.92163,29.48203,7.713339,0,0,0,0,0,0,126.8386,8.471672,14.95727,2.918069,42.73507,8.337339,11.97819,9.897036,26.14655,6.680746,118.4924,3.153898,920.3797,19.38018,348.507,9.276172,143.3346,8.114084,109.3734,8.247526
rs0247,0,-0.7433726,-8434700,3.23E+07,43.43397,4.181881,42.99762,2.931334,80.34464,2.952087,11.66974,2.42986,184.2444,3.413224,207.7148,3.66863,630.8176,6.758337,23.22532,2.235373,14.51395,1.578087,11.01426,0.5017362,625.3911,5.609576,33.22155,1.51335,59.25475,2.204571,50.1657,1.909134,17.12087,1.804485,0,1.051288,630.653,6.758019,0,0,0,5671.875,211.4835,26.13751,62.89441,9.987767,54.81258,6.534092,100.4956,6.802297,12.2087,5.925007,0,0,3.456302,8.110712,235.3078,10.28602,270.8145,10.52559,773.7557,30.07313,27.76754,4.464609,20.79181,3.074349,13.99269,1.092689,795.4098,23.64098,41.15497,3.21379,77.94319,5.134036,66.55633,4.153721
rf0486,0,-1.004305,0,-1.004305,11.52136,6.096756,4.797298,2.334611,0.5002688,2.081923,0.5579761,3.56849,1.63742,1.692291,-1.138944,2.97283,4.891398,3.337807,1.997322,1.745298,-3.52975,2.181683,-0.322116,0.6183497,18.61741,1.39052,-0.9715761,1.865083,-2.138543,3.186645,-2.4701,2.221109,-2.673434,2.759274,0,1.420301,4.65514,4.051958,0,0,-9999,0,-9999,0,5.953134,5.588096,4.53492,3.217725,3.373733,4.32774,6.054289,4.474112,0.6893218,129.863,4.874443,13.20616,6.505248,4.024578,2.841336,1.508496,8.118103,4.309988,1.718937,3.074459,0,0,0.3356299,0.7572061,18.0242,1.804086,0.9871467,2.227077,2.832765,2.209335,0,0
rf0520,0,-0.7697732,0,-0.7697732,5.815225,3.021288,9.744885,2.480206,16.68655,2.299137,2.787195,2.128256,30.58824,1.953993,13.14035,1.876578,50.93605,2.230199,4.155929,1.808342,1.40468,1.171097,2.934214,0.3644551,97.31228,1.955444,8.850266,1.09928,21.47417,1.453663,12.70151,1.190996,4.528781,1.278809,0,1.088624,49.74285,2.25282,0,0,5.002806,0,0,0,7.475763,9.198051,11.28874,6.594238,21.00613,5.251362,3.296095,10.07561,5.147148,6.685464,2.219529,10.53244,40.94352,4.495257,23.23285,2.347253,66.37958,6.706437,4.570585,4.867872,2.898426,4.438056,3.245712,0.8784866,111.5936,6.725056,9.546211,2.583784,24.8834,3.21717,14.84587,2.639527
rf0757,8895662,2.21E+07,-339.0387,408.7852,0.8734791,1.59698,3.245358,1.221838,2.407435,1.043234,0.07937794,1.023692,7.22395,1.001399,1.689653,0.8254968,4.613256,0.8491514,1.57024,0.9846955,0.7503113,0.6253607,0.7492294,0.1822212,20.0257,0.7961639,2.259849,0.5496206,3.486547,0.706363,4.256475,0.8636007,-9.860356,4.481701,236.8139,35438.26,4.925241,0.950482,0,0,17.21037,6.511409,19.34446,6.557338,1.609242,6.244799,4.385092,2.448826,0.9981772,3.840597,0,0,1.198198,7.373054,2.429269,1.988385,6.649143,2.148173,1.925125,0.6197761,5.500359,1.770789,2.342187,2.736295,1.097493,1.598433,0.870764,0.4869522,20.02155,2.299996,2.561071,1.432212,4.386413,1.477118,3.25412,1.727193
